word	len	present	found	opportunity	pts	lc	beliefRaw	beliefWeighted	present_s7to10	found_s7to10	beliefWeighted_s7to10	present_train	found_train	beliefWeighted_train	present_test	found_test	beliefWeighted_test	present_q1	found_q1	beliefWeighted_q1	present_q4	found_q4	beliefWeighted_q4
ABORIGINE	9	1	0	0.22368	2600	7	0.086662	0.23354	1	0	0.27433	1	0	0.29799							1	0	0.28608
ABORIGINES	10	1	0	0.22368	3000	7	0.086662	0.23354	1	0	0.27433	1	0	0.29799							1	0	0.28608
ABORIGINS	9	1	0	0.22368	2600	7	0.086662	0.23354	1	0	0.27433	1	0	0.29799							1	0	0.28608
ABORNE	6	32	3	15.765	1400	6	0.099964	0.1979	12	1	0.21762	10	0	0.091403	2	1	0.57344	12	2	0.30846	9	1	0.28427
ABORNING	8	1	0	0.08427	2200	7	0.086662	0.25174	1	0	0.29482	1	0	0.32096									
ABORT	5	95	47	63.29	800	5	0.48295	0.72982	32	16	0.65195	22	13	0.76006	10	3	0.37898	18	12	1	25	11	0.54545
ABORTED	7	10	5	4.656	1800	7	0.39169	0.85689	4	1	0.45991	3	1	0.6734	1	0	0.23841	2	2	0.94858	3	1	0.46656
ABORTEE	7	11	0	3.6878	1800	7	0.028245	0.083513	2	0	0.26382	2	0	0.28625				1	0	0.33725	2	0	0.27515
ABORTEES	8	9	0	2.9226	2200	7	0.032646	0.097323	2	0	0.26382	2	0	0.28625				1	0	0.33725	2	0	0.27515
ABORTER	7	13	4	7.1338	1800	7	0.26249	0.50352	4	0	0.2033	4	0	0.21914				4	1	0.30307	3	0	0.21218
ABORTERS	8	7	2	5.3836	2200	7	0.22326	0.34569	2	0	0.21853	2	0	0.23595				3	1	0.33887	2	0	0.22804
ABORTING	8	5	3	4.0723	2200	7	0.38698	0.59727	3	2	0.55038	2	2	0.70926	1	0	0.24042				2	1	0.43287
ABORTION	8	5	0	1.3726	2200	7	0.047427	0.14634	2	0	0.20932	2	0	0.22579				2	0	0.25737	1	0	0.29114
ABORTIONAL	10	1	0	0.1	3000	7	0.086662	0.24955															
ABORTIONS	9	3	0	0.98158	2600	7	0.061304	0.16765	1	0	0.22551	1	0	0.24367				1	0	0.29			
ABORTIVE	8	1	0	0.25758	2200	7	0.086662	0.22951															
ABORTS	6	44	26	23.152	1400	6	0.55727	1	13	9	1	8	7	1	5	2	0.49751	9	6	1	10	6	0.80985
ABORTUARIES	11	1	0	0.11538	3400	7	0.086662	0.24744	1	0	0.28998				1	0	0.31818				1	0	0.30235
ABORTUARY	9	1	0	0	2600	7	0.086662	0.26419															
ABORTUS	7	3	0	0.84908	1800	7	0.061304	0.17635															
ABOULIC	7	1	0	0.69231	1800	7	0.086662	0.18788															
ABOUND	6	11	0	5.323	1400	6	0.038572	0.064555	3	0	0.12381	2	0	0.16971	1	0	0.20973	3	0	0.18215	2	0	0.14955
ABOUNDED	8	1	0	0.34	2200	7	0.086662	0.22026															
ABOUNDING	9	1	0	0	2600	7	0.086662	0.26419	1	0	0.30876				1	0	0.33331				1	0	0.32186
ABOUNDS	7	5	0	0.94435	1800	7	0.047427	0.17	3	0	0.21759	2	0	0.23491	1	0	0.33331	1	0	0.2948	2	0	0.27211
ABOUT	5	24	2	15.411	800	5	0.098643	0.14727	5	0	0.10218	3	0	0.12777	2	0	0.20255	6	0	0.10126	5	0	0.10372
ABOUTS	6	12	1	6.1899	1400	6	0.099919	0.18456	4	0	0.13928	3	0	0.18244	1	0	0.2303	2	0	0.20786	4	0	0.14326
ABOVE	5	6	1	4.3936	800	5	0.17722	0.24693	1	0	0.20878	1	0	0.21308				2	0	0.19765	1	0	0.21208
ABOVES	6	3	1	1.7319	1400	6	0.2347	0.42593										1	0	0.26195			
ABRADE	6	20	0	12.246	1400	6	0.023907	0.032456	9	0	0.062833	5	0	0.090963	4	0	0.14179	4	0	0.14708	6	0	0.087166
ABRADED	7	2	0	0.91051	1800	7	0.07181	0.1722	1	0	0.29025	1	0	0.31583				1	0	0.21339			
ABRADER	7	3	0	1.15	1800	7	0.061304	0.15776	1	0	0.30876				1	0	0.33331				1	0	0.32186
ABRADERS	8	2	0	1	2200	7	0.07181	0.16651	1	0	0.30876				1	0	0.33331				1	0	0.32186
ABRADES	7	13	0	4.0705	1800	7	0.02489	0.077978	6	0	0.15654	2	0	0.31583	4	0	0.19991	3	0	0.19152	4	0	0.16892
ABRADING	8	2	0	1.512	2200	7	0.07181	0.14	2	0	0.16704	1	0	0.21307	1	0	0.27523				1	0	0.25022
ABRAID	6	10	0	4.6287	1400	6	0.041393	0.071664	2	0	0.18588	1	0	0.22657	1	0	0.26892	6	0	0.10694	1	0	0.23635
ABRAIDS	7	6	0	1.9172	1800	7	0.042604	0.12434	1	0	0.23984				1	0	0.27523	3	0	0.22029	1	0	0.25022
ABRAM	5	24	0	15.363	800	5	0.02688	0.031508	5	0	0.10857	3	0	0.14021	2	0	0.19758	7	0	0.10193	3	0	0.15421
ABRASION	8	1	0	0.74324	2200	7	0.086662	0.18397	1	0	0.21789				1	0	0.25516				1	0	0.22737
ABRAY	5	14	0	9.1538	800	5	0.041922	0.049284	5	0	0.11829	4	0	0.12974	1	0	0.26423	2	0	0.18904	4	0	0.13935
ABRAYED	7	5	0	3.4025	1800	7	0.047427	0.088178	3	0	0.13587	2	0	0.18301	1	0	0.2491				2	0	0.15951
ABRAYS	6	6	0	2.8785	1400	6	0.058512	0.099197	2	0	0.17827	2	0	0.1867				1	0	0.26322	2	0	0.18318
ABREACT	7	10	0	2.1537	1800	7	0.030287	0.11672	7	0	0.14599	6	0	0.16273	1	0	0.31461	1	0	0.33725	6	0	0.16622
ABREACTED	9	1	0	0	2600	7	0.086662	0.26419	1	0	0.30876	1	0	0.33664							1	0	0.32186
ABREACTION	10	1	0	0.16667	3000	7	0.086662	0.24066															
ABREACTIONS	11	1	0	0.16667	3400	7	0.086662	0.24066															
ABREACTIVE	10	1	0	0.14423	3000	7	0.086662	0.24358	1	0	0.28564				1	0	0.31461				1	0	0.29784
ABREACTS	8	5	0	0.79764	2200	7	0.047427	0.17997	3	0	0.21329	2	0	0.24413	1	0	0.31461	1	0	0.33725	2	0	0.25318
ABREAST	7	32	0	11.738	1800	7	0.011693	0.033501	13	0	0.092514	10	0	0.11604	3	0	0.24405	6	0	0.13657	9	0	0.1133
ABREGE	6	4	0	2.2652	1400	6	0.073766	0.11463	2	0	0.16528	2	0	0.17308							2	0	0.16989
ABREGES	7	3	0	0.61842	1800	7	0.061304	0.19386	2	0	0.27433	2	0	0.29799							2	0	0.28608
ABRI	4	207	4	146.49	400	4	0.024174	0.032391	81	2	0.047449	54	1	0.04526	27	1	0.08826	35	2	0.11575	61	2	0.061923
ABRIDGE	7	3	0	1.1986	1800	7	0.061304	0.15512															
ABRIDGER	8	2	0	0.43966	2200	7	0.07181	0.21002															
ABRIDGES	8	1	0	0.75893	2200	7	0.086662	0.1828															
ABRIM	5	32	0	19.781	800	5	0.020885	0.025075	14	0	0.055769	9	0	0.076163	5	0	0.1325	4	0	0.15305	9	0	0.083286
ABRIN	5	80	3	51.812	800	5	0.044702	0.06601	36	2	0.1003	22	1	0.096951	14	1	0.14407	11	1	0.19062	28	2	0.12821
ABRINS	6	35	1	19.727	1400	6	0.040493	0.067834	16	1	0.13421	8	0	0.082873	8	1	0.24299	4	0	0.16385	13	1	0.1594
ABRIS	5	102	1	63.547	800	5	0.016522	0.023585	42	0	0.019874	30	0	0.027197	12	0	0.064705	19	1	0.13336	31	0	0.02709
ABROACH	7	2	0	0.80412	1800	7	0.07181	0.17951	1	0	0.26502	1	0	0.28759				1	0	0.2459	1	0	0.2764
ABROAD	6	14	0	7.3138	1400	6	0.032024	0.050261	7	0	0.081787	5	0	0.09812	2	0	0.22442	3	0	0.14702	5	0	0.10635
ABROADS	7	8	0	2.105	1800	7	0.035405	0.11821	4	0	0.16293	2	0	0.23691	2	0	0.2454	1	0	0.2459	3	0	0.17013
ABROGATE	8	2	0	0.43236	2200	7	0.07181	0.21074	1	0	0.26382	1	0	0.28625				1	0	0.30833			
ABROGATED	9	2	0	0.43236	2600	7	0.07181	0.21074	1	0	0.26382	1	0	0.28625				1	0	0.30833			
ABROGATES	9	2	0	0.43236	2600	7	0.07181	0.21074	1	0	0.26382	1	0	0.28625				1	0	0.30833			
ABROOKE	7	1	0	0.35714	1800	7	0.086662	0.21842	1	0	0.25721				1	0	0.29055				1	0	0.26828
ABROSIA	7	4	0	1.2271	1800	7	0.05348	0.15361	2	0	0.22489	2	0	0.24299							2	0	0.23466
ABROSIAS	8	1	0	0.5625	2200	7	0.086662	0.19864															
ABRUPT	6	1	0	0.40523	1400	6	0.12113	0.21704										1	0	0.24692			
ABS	3	422	6	325.92	100	3	0.016819	0.020906	147	2	0.024819	99	0	0.011417	48	2	0.075045	97	3	0.052431	115	2	0.031721
ABSCISE	7	1	0	0.40476	1800	7	0.086662	0.21349										1	0	0.26046			
ABSEIL	6	24	0	13.869	1400	6	0.020451	0.029067	7	0	0.087525	4	0	0.13955	3	0	0.15138	6	0	0.096005	7	0	0.090138
ABSEILED	8	1	0	1	2200	7	0.086662	0.16651															
ABSEILER	8	7	0	4.0823	2200	7	0.038672	0.07782	1	0	0.25854				1	0	0.2917	1	0	0.28891	1	0	0.26966
ABSEILERS	9	1	0	0.91071	2600	7	0.086662	0.17219															
ABSEILS	7	6	0	1.8544	1800	7	0.042604	0.12653	1	0	0.19778				1	0	0.23604	3	0	0.33725	1	0	0.20643
ABSENCE	7	2	0	0.2125	1800	7	0.07181	0.2349										2	0	0.29205			
ABSENCES	8	1	0	0	2200	7	0.086662	0.26419										1	0	0.33725			
ABSENT	6	36	0	21.159	1400	6	0.014265	0.019788	13	0	0.048502	8	0	0.08402	5	0	0.095489	10	0	0.067188	11	0	0.056176
ABSENTED	8	6	0	1.6056	2200	7	0.042604	0.13605	2	0	0.22741				2	0	0.26396	3	0	0.19778	2	0	0.23728
ABSENTER	8	7	0	1.8975	2200	7	0.038672	0.12502										2	0	0.2763			
ABSENTERS	9	1	0	0	2600	7	0.086662	0.26419															
ABSENTLY	8	2	0	1.7723	2200	7	0.07181	0.12952	1	0	0.20055	1	0	0.21612							1	0	0.20932
ABSENTS	7	12	0	4.4003	1800	7	0.026461	0.073766	4	0	0.16274	2	0	0.21612	2	0	0.26396	6	0	0.12089	4	0	0.16993
ABSEY	5	19	0	12.098	800	5	0.032757	0.038882	4	0	0.11631	2	0	0.16526	2	0	0.18096	3	0	0.16509	3	0	0.13866
ABSEYS	6	5	0	3.408	1400	6	0.065259	0.088867	2	0	0.14242	1	0	0.19064	1	0	0.22612	1	0	0.231	2	0	0.14647
ABSINTH	7	4	0	1.522	1800	7	0.05348	0.13957	3	0	0.18636	2	0	0.20052	1	0	0.33331				3	0	0.19454
ABSINTHE	8	1	0	1	2200	7	0.086662	0.16651	1	0	0.19778	1	0	0.21307							1	0	0.20643
ABSINTHES	9	1	0	1	2600	7	0.086662	0.16651	1	0	0.19778	1	0	0.21307							1	0	0.20643
ABSINTHS	8	1	0	1	2200	7	0.086662	0.16651	1	0	0.19778	1	0	0.21307							1	0	0.20643
ABSITS	6	23	0	11.096	1400	6	0.021218	0.035378	6	0	0.11466	4	0	0.16038	2	0	0.19886	6	0	0.11233	5	0	0.12605
ABSOLVE	7	1	0	0	1800	7	0.086662	0.26419															
ABSOLVER	8	1	0	0	2200	7	0.086662	0.26419															
ABSOLVERS	9	1	0	0	2600	7	0.086662	0.26419															
ABSOLVES	8	1	0	0	2200	7	0.086662	0.26419															
ABSORB	6	4	0	2.1383	1400	6	0.073766	0.11844	1	0	0.19307	1	0	0.20225				3	0	0.16503	1	0	0.19832
ABSORBED	8	3	0	0.67136	2200	7	0.061304	0.18954										3	0	0.22649			
ABSORBER	8	2	0	0.44767	2200	7	0.07181	0.20924										2	0	0.25432			
ABSTAIN	7	5	0	2.1465	1800	7	0.047427	0.11694	1	0	0.2303				1	0	0.2666	2	0	0.26046	1	0	0.24028
ABSTAINED	9	1	0	0.40476	2600	7	0.086662	0.21349										1	0	0.26046			
ABSTAINING	10	1	0	0.40476	3000	7	0.086662	0.21349										1	0	0.26046			
ABSTAINS	8	2	0	0.38462	2200	7	0.07181	0.21555										1	0	0.33725			
ABSTERGE	8	2	0	0.34824	2200	7	0.07181	0.21937															
ABSTERGED	9	1	0	0.18478	2600	7	0.086662	0.23835															
ABSTERGES	9	1	0	0.16346	2600	7	0.086662	0.24107															
ABSTRACT	8	3	0	1.9397	2200	7	0.061304	0.12357	1	0	0.23538	1	0	0.25461							1	0	0.24557
ABSTRACTED	10	1	0	0.55556	3000	7	0.086662	0.19925	1	0	0.23538	1	0	0.25461							1	0	0.24557
ABSTRUSE	8	1	0	0	2200	7	0.086662	0.26419										1	0	0.33725			
ABSURD	6	7	0	4.2384	1400	6	0.053029	0.076392	2	0	0.15371	1	0	0.19064	1	0	0.253				2	0	0.15804
ABSURDS	7	1	0	0.375	1800	7	0.086662	0.21655															
ABTHANE	7	3	0	1.7083	1800	7	0.061304	0.13195	1	0	0.19778	1	0	0.21307							1	0	0.20643
ABTHANES	8	1	0	0.70833	2200	7	0.086662	0.18663															
ABUILDING	9	1	0	0.56667	2600	7	0.086662	0.19827	1	0	0.23427				1	0	0.27021				1	0	0.24441
ABULIA	6	2	0	0.846	1400	6	0.099777	0.17912	1	0	0.19229	1	0	0.20143				1	0	0.31816	1	0	0.19753
ABULIC	6	4	0	2.3401	1400	6	0.073766	0.11249	2	0	0.15699				2	0	0.17967				2	0	0.1614
ABUNA	5	17	0	11.47	800	5	0.035896	0.040715	4	0	0.11574	4	0	0.11801				5	0	0.11258	2	0	0.16974
ABUNAS	6	10	0	4.7737	1400	6	0.041393	0.070053	3	0	0.14317	3	0	0.14988				2	0	0.20937	1	0	0.20293
ABUNDANT	8	1	0	0.14167	2200	7	0.086662	0.24392															
ABUNE	5	43	0	27.534	800	5	0.015983	0.018459	10	0	0.064872	8	0	0.079051	2	0	0.178	8	0	0.084351	8	0	0.076025
ABURST	6	17	0	9.6028	1400	6	0.027376	0.040061	3	0	0.1542	2	0	0.22128	1	0	0.21622	3	0	0.17673	2	0	0.1734
ABUSAGE	7	1	0	0.25	1800	7	0.086662	0.2304															
ABUSAGES	8	1	0	0.25	2200	7	0.086662	0.2304															
ABUSE	5	60	1	41.405	800	5	0.027386	0.035657	18	0	0.040452	12	0	0.058726	6	0	0.097758	11	0	0.065906	15	0	0.04607
ABUSED	6	16	0	10.46	1400	6	0.028768	0.037232	6	0	0.078738	3	0	0.11907	3	0	0.15164	3	0	0.13377	6	0	0.081106
ABUSER	6	29	1	17.317	1400	6	0.047929	0.076438	10	0	0.062856	8	0	0.076584	2	0	0.19675	6	0	0.088645	10	0	0.064772
ABUSERS	7	11	1	4.484	1800	7	0.095653	0.23436	4	0	0.1498	4	0	0.16056				1	0	0.26318	4	0	0.15644
ABUSES	6	17	1	10.709	1400	6	0.075751	0.11723	4	0	0.12596	4	0	0.13183				2	0	0.1659	4	0	0.1296
ABUSING	7	6	1	3.8955	1800	7	0.14428	0.25898	1	0	0.20963	1	0	0.22613				1	1	0.89291	1	0	0.21877
ABUSION	7	4	0	0.54708	1800	7	0.05348	0.2										1	0	0.33725			
ABUSIVE	7	1	0	0.28846	1800	7	0.086662	0.22595	1	0	0.26574	1	0	0.28839							1	0	0.27715
ABUT	4	76	0	57.739	400	4	0.013851	0.013707	22	0	0.044805	18	0	0.052561	4	0	0.16507	14	0	0.064937	15	0	0.06318
ABUTS	5	37	0	26.751	800	5	0.01833	0.018965	8	0	0.07256	7	0	0.080869	1	0	0.23043	7	0	0.08626	5	0	0.098936
ABUTTAL	7	3	0	2.2879	1800	7	0.061304	0.1128	1	0	0.21537				1	0	0.2528	1	0	0.24523	1	0	0.22475
ABUTTALS	8	2	0	1.5152	2200	7	0.07181	0.13987										1	0	0.24523			
ABUTTED	7	1	0	0.7337	1800	7	0.086662	0.18469															
ABUTTER	7	10	0	5.989	1800	7	0.030287	0.058534	4	0	0.1221	4	0	0.13048				3	0	0.20849	3	0	0.16386
ABUTTERS	8	6	0	3.9618	2200	7	0.042604	0.079476	2	0	0.17098	2	0	0.18367				1	0	0.31245	2	0	0.17852
ABVOLT	6	2	0	1.1819	1400	6	0.099777	0.15807	1	0	0.21359	1	0	0.2238							1	0	0.21929
ABVOLTS	7	1	0	0	1800	7	0.086662	0.26419	1	0	0.30876	1	0	0.33664							1	0	0.32186
ABY	3	104	1	79.297	100	3	0.020048	0.022822	40	0	0.029305	26	0	0.043029	14	0	0.077829	14	0	0.069175	29	0	0.040521
ABYE	4	33	0	22.417	400	4	0.029646	0.03315	12	0	0.083437	6	0	0.13668	6	0	0.13485	4	0	0.16351	12	0	0.085023
ABYEING	7	2	0	0.93936	1800	7	0.07181	0.17033	1	0	0.21143				1	0	0.2491				1	0	0.22065
ABYES	5	14	0	8.8091	800	5	0.041922	0.050877	4	0	0.11881	4	0	0.12115				1	0	0.25231	4	0	0.12062
ABYING	6	2	0	1.5065	1400	6	0.099777	0.14195	1	0	0.18202	1	0	0.19064				1	0	0.23383	1	0	0.18702
ABYS	4	28	0	20.635	400	4	0.034178	0.035705	12	0	0.077716	8	0	0.10875	4	0	0.15454	5	0	0.15924	9	0	0.095021
ABYSM	5	2	0	1.0593	800	5	0.12763	0.18626	1	0	0.22804	1	0	0.23279							1	0	0.23167
ABYSS	5	2	0	1.3481	800	5	0.12763	0.16946	2	0	0.17476	1	0	0.22776	1	0	0.22732				2	0	0.17748
ACADEME	7	1	0	0.12879	1800	7	0.086662	0.24563	1	0	0.28795				1	0	0.31651				1	0	0.30024
ACADEMISM	9	1	0	0.5137	2600	7	0.086662	0.20301															
ACADEMISMS	10	1	0	0.5137	3000	7	0.086662	0.20301															
ACADEMIST	9	1	0	0.5137	2600	7	0.086662	0.20301															
ACADEMY	7	1	0	0	1800	7	0.086662	0.26419															
ACAI	4	163	2	121.77	400	4	0.018591	0.02274	55	1	0.042239	41	1	0.055715	14	0	0.069118	31	0	0.037157	39	1	0.057843
ACAIS	5	79	0	52.363	800	5	0.0090399	0.010005	28	0	0.027514	23	0	0.032774	5	0	0.12159	13	0	0.057876	21	0	0.035365
ACAJOU	6	1	0	0.71724	1400	6	0.12113	0.18875															
ACAJOUS	7	1	0	0	1800	7	0.086662	0.26419															
ACALEPH	7	3	0	0.71264	1800	7	0.061304	0.1863	1	0	0.26574				1	0	0.2979				1	0	0.27715
ACALEPHE	8	2	0	0.42418	2200	7	0.07181	0.21155															
ACALEPHES	9	2	0	0.42418	2600	7	0.07181	0.21155															
ACANTH	6	16	0	8.2411	1400	6	0.028768	0.045562	7	0	0.099899	5	0	0.12448	2	0	0.22265	5	0	0.10724	4	0	0.14184
ACANTHI	7	5	0	1.1764	1800	7	0.047427	0.15631	3	0	0.23004	3	0	0.24869				2	0	0.23872	1	0	0.32186
ACANTHOID	9	1	0	0.24194	2600	7	0.086662	0.23135	1	0	0.27185	1	0	0.29522							1	0	0.2835
ACANTHS	7	8	0	2.2651	1800	7	0.035405	0.11344	4	0	0.17442	2	0	0.22625	2	0	0.27344	2	0	0.22554	2	0	0.24814
ACARBOSE	8	1	0	0.69588	2200	7	0.086662	0.1876	1	0	0.22205	1	0	0.23984									
ACARBOSES	9	1	0	0.69588	2600	7	0.086662	0.1876	1	0	0.22205	1	0	0.23984									
ACARID	6	17	0	8.3514	1400	6	0.027376	0.045061	8	0	0.086372	7	0	0.096733	1	0	0.26841	1	0	0.24692	4	0	0.14933
ACARIDS	7	1	0	0	1800	7	0.086662	0.26419	1	0	0.30876	1	0	0.33664							1	0	0.32186
ACARINE	7	14	0	3.001	1800	7	0.023494	0.095702	1	0	0.27856	1	0	0.30273				2	0	0.25093	1	0	0.29048
ACARINES	8	9	0	2.3618	2200	7	0.032646	0.11074	1	0	0.27856	1	0	0.30273							1	0	0.29048
ACAROID	7	4	0	0.46217	1800	7	0.05348	0.20784	1	0	0.29451	1	0	0.32061				2	0	0.30137			
ACAROLOGY	9	2	0	0.39728	2600	7	0.07181	0.21425	1	0	0.27975	1	0	0.30406							1	0	0.29172
ACARUS	6	14	0	7.5789	1400	6	0.032024	0.048821	6	0	0.0884	3	0	0.15476	3	0	0.1394	4	0	0.14351	5	0	0.10337
ACATER	6	73	0	41.354	1400	6	0.0073811	0.010501	22	0	0.035541	13	0	0.066249	9	0	0.070015	16	0	0.053442	14	0	0.04786
ACATERS	7	37	0	11.854	1800	7	0.010261	0.033215	9	0	0.088009	4	0	0.16254	5	0	0.16017	10	0	0.13395	7	0	0.1084
ACATES	6	86	1	47.237	1400	6	0.017463	0.029682	30	1	0.082986	17	1	0.14297	13	0	0.06203	20	0	0.042695	22	0	0.038168
ACATOUR	7	5	0	1.4472	1800	7	0.047427	0.14288	2	0	0.24464				2	0	0.27951	1	0	0.25753	2	0	0.25521
ACATOURS	8	1	0	0.17857	2200	7	0.086662	0.23914	1	0	0.28064				1	0	0.31046				1	0	0.29264
ACAULINE	8	2	0	0.28846	2200	7	0.07181	0.22595	1	0	0.26574	1	0	0.28839				1	0	0.33725	1	0	0.27715
ACAULOSE	8	2	0	1.7337	2200	7	0.07181	0.13098										1	0	0.19512			
ACCA	4	30	1	23.498	400	4	0.06102	0.070258	6	1	0.24348	5	1	0.27735	1	0	0.24579	6	0	0.12424	5	1	0.28068
ACCABLE	7	2	0	0.52683	1800	7	0.07181	0.20181															
ACCAS	5	22	0	15.098	800	5	0.028958	0.032001	6	0	0.08813	5	0	0.099624	1	0	0.23371	5	0	0.12349	5	0	0.10479
ACCEDE	6	2	0	0.66337	1400	6	0.099777	0.1931															
ACCEDER	7	1	0	0.34459	1800	7	0.086662	0.21976															
ACCEDES	7	2	0	0.34459	1800	7	0.07181	0.21976															
ACCEDING	8	1	0	0.57692	2200	7	0.086662	0.19738															
ACCEND	6	5	1	2.4703	1400	6	0.18057	0.3501	2	1	0.51517	2	1	0.52432				1	0	0.26417	2	1	0.51859
ACCENT	6	11	0	6.7217	1400	6	0.038572	0.053804	5	0	0.096146	4	0	0.1119	1	0	0.2508	2	0	0.23732	5	0	0.098995
ACCENTED	8	1	0	0.22368	2200	7	0.086662	0.23354										1	0	0.29			
ACCENTOR	8	1	0	1	2200	7	0.086662	0.16651	1	0	0.19778	1	0	0.21307							1	0	0.20643
ACCENTORS	9	1	0	1	2600	7	0.086662	0.16651	1	0	0.19778	1	0	0.21307							1	0	0.20643
ACCENTS	7	4	0	2.6731	1800	7	0.05348	0.10287	3	0	0.13523	2	0	0.17143	1	0	0.26504	1	0	0.26318	3	0	0.14125
ACCEPT	6	4	0	2.3769	1400	6	0.073766	0.11147	2	0	0.20735	1	0	0.23677	1	0	0.2948				2	0	0.21291
ACCEPTED	8	1	0	0.625	2200	7	0.086662	0.19331															
ACCEPTER	8	1	0	0.625	2200	7	0.086662	0.19331															
ACCEPTERS	9	1	0	0.625	2600	7	0.086662	0.19331															
ACCEPTOR	8	1	0	0	2200	7	0.086662	0.26419	1	0	0.30876				1	0	0.33331				1	0	0.32186
ACCEPTS	7	2	0	0.625	1800	7	0.07181	0.19331	1	0	0.30876				1	0	0.33331				1	0	0.32186
ACCESS	6	3	0	1.8844	1400	6	0.084822	0.12689	1	0	0.20573	1	0	0.21554							1	0	0.21126
ACCIDENT	8	3	0	0.57692	2200	7	0.061304	0.19738										1	0	0.33725			
ACCIDENTAL	10	1	0	0.57692	3000	7	0.086662	0.19738															
ACCIDENTALS	11	1	0	0.57692	3400	7	0.086662	0.19738															
ACCIDENTS	9	1	0	0	2600	7	0.086662	0.26419										1	0	0.33725			
ACCIDIE	7	1	0	0	1800	7	0.086662	0.26419															
ACCIDIES	8	1	0	0	2200	7	0.086662	0.26419															
ACCINGE	7	4	0	0.77411	1800	7	0.05348	0.18168	2	0	0.278	1	0	0.31916	1	0	0.31977				2	0	0.28989
ACCINGED	8	1	0	0.094444	2200	7	0.086662	0.25032	1	0	0.29322	1	0	0.31916							1	0	0.30571
ACCINGES	8	2	0	0.67137	2200	7	0.07181	0.18954	1	0	0.29322	1	0	0.31916							1	0	0.30571
ACCITE	6	21	1	12.454	1400	6	0.06347	0.10275	6	0	0.089861	4	0	0.11222	2	0	0.21394	2	0	0.17965	6	0	0.092539
ACCITED	7	5	0	0.96982	1800	7	0.047427	0.16839										2	0	0.33725			
ACCITES	7	12	1	2.0006	1800	7	0.089612	0.39144	6	0	0.16543	4	0	0.18336	2	0	0.31977	1	0	0.33725	6	0	0.17273
ACCLAIM	7	1	0	0	1800	7	0.086662	0.26419	1	0	0.30876	1	0	0.33664							1	0	0.32186
ACCLAIMS	8	1	0	0	2200	7	0.086662	0.26419	1	0	0.30876	1	0	0.33664							1	0	0.32186
ACCLIVITOUS	11	1	0	0	3400	7	0.086662	0.26419															
ACCLIVOUS	9	2	0	0	2600	7	0.07181	0.26419	1	0	0.30876	1	0	0.33664							1	0	0.32186
ACCOAST	7	4	0	0.83837	1800	7	0.05348	0.17709										2	0	0.2563			
ACCOASTS	8	2	0	0.29651	2200	7	0.07181	0.22504										1	0	0.27735			
ACCOIED	7	5	0	1.7033	1800	7	0.047427	0.13214	2	0	0.21942	2	0	0.23693				1	0	0.29	2	0	0.22896
ACCOIL	6	5	0	4.1028	1400	6	0.065259	0.078185	3	0	0.12496	1	0	0.21315	2	0	0.17113				2	0	0.15406
ACCOLADE	8	1	0	0.38636	2200	7	0.086662	0.21537															
ACCORD	6	11	0	5.5239	1400	6	0.038572	0.062754	6	0	0.10651	3	0	0.15346	3	0	0.18624				5	0	0.12765
ACCORDABLE	10	1	0	0	3000	7	0.086662	0.26419															
ACCORDED	8	1	0	0.91667	2200	7	0.086662	0.1718	1	0	0.20389	1	0	0.21979							1	0	0.21279
ACCORDER	8	1	0	0.08427	2200	7	0.086662	0.25174															
ACCORDING	9	1	0	0.91667	2600	7	0.086662	0.1718	1	0	0.20389	1	0	0.21979							1	0	0.21279
ACCORDS	7	5	0	2.6447	1800	7	0.047427	0.10354	4	0	0.14473	3	0	0.20107	1	0	0.24631				3	0	0.16159
ACCOST	6	12	2	5.588	1400	6	0.16373	0.3375	6	2	0.51745	3	1	0.43024	3	1	0.52198	2	0	0.21234	6	2	0.51952
ACCOSTS	7	6	1	0.73129	1800	7	0.14428	0.5954	3	1	0.69929	1	0	0.33664	2	1	0.63215	2	0	0.27735	3	1	0.70871
ACCOUNT	7	1	0	0	1800	7	0.086662	0.26419	1	0	0.30876	1	0	0.33664							1	0	0.32186
ACCOUNTS	8	1	0	0	2200	7	0.086662	0.26419	1	0	0.30876	1	0	0.33664							1	0	0.32186
ACCOURT	7	2	0	0	1800	7	0.07181	0.26419	1	0	0.30876	1	0	0.33664							1	0	0.32186
ACCOURTED	9	1	0	0	2600	7	0.086662	0.26419	1	0	0.30876	1	0	0.33664							1	0	0.32186
ACCOURTING	10	1	0	0	3000	7	0.086662	0.26419	1	0	0.30876	1	0	0.33664							1	0	0.32186
ACCOUTER	8	2	0	0.48129	2200	7	0.07181	0.20602										1	0	0.27735			
ACCOUTERS	9	1	0	0.29651	2600	7	0.086662	0.22504										1	0	0.27735			
ACCOUTRE	8	1	0	0	2200	7	0.086662	0.26419	1	0	0.30876	1	0	0.33664							1	0	0.32186
ACCOUTRED	9	1	0	0	2600	7	0.086662	0.26419	1	0	0.30876	1	0	0.33664							1	0	0.32186
ACCOUTRES	9	1	0	0	2600	7	0.086662	0.26419	1	0	0.30876	1	0	0.33664							1	0	0.32186
ACCOUTRING	10	1	0	0	3000	7	0.086662	0.26419	1	0	0.30876	1	0	0.33664							1	0	0.32186
ACCOY	5	6	0	4.5036	800	5	0.075903	0.085338	2	0	0.16677	1	0	0.20655	1	0	0.2368				2	0	0.16936
