word	len	pts	boards	subjectFound	peerFound	subjectOnly	peerOnly	rateSubjectElsewhere	ratePeerElsewhere	netPtsToPeer	netPtsPerGame
RADE	4	400	67	18	27	8	17	0.30855	0.34247	3600	4.9315
REMATES	7	1800	6	0	2	0	2	0.076513	0.1652	3600	4.9315
NATCHES	7	1800	6	1	3	0	2	0.07567	0.42282	3600	4.9315
REMADES	7	1800	2	0	2	0	2	0.016212	0.15772	3600	4.9315
TORS	4	400	71	32	41	12	21	0.44023	0.45965	3600	4.9315
HASHING	7	1800	2	0	2	0	2	0.24377	0.15735	3600	4.9315
RAILING	7	1800	4	1	3	0	2	0.37189	0.47081	3600	4.9315
RAIDERS	7	1800	4	0	2	0	2	0.49883	0.31569	3600	4.9315
REALIST	7	1800	14	0	2	0	2	0.015295	0.14133	3600	4.9315
LATTINS	7	1800	4	0	2	0	2	0.090286	0.22746	3600	4.9315
GILLERS	7	1800	2	0	2	0	2	0.1307	0.12874	3600	4.9315
RALLIED	7	1800	4	0	2	0	2	0.11081	0.43908	3600	4.9315
REALISE	7	1800	9	0	2	0	2	0.15815	0.298	3600	4.9315
BARNETS	7	1800	4	0	2	0	2	0.017509	0.263	3600	4.9315
RALLIER	7	1800	5	0	2	0	2	0.06251	0.55901	3600	4.9315
DECARES	7	1800	7	0	2	0	2	0.013265	0.069032	3600	4.9315
FILLETS	7	1800	2	0	2	0	2	0.45314	0.43624	3600	4.9315
PENNIES	7	1800	3	0	2	0	2	0.24377	0.17258	3600	4.9315
GENNIES	7	1800	5	0	2	0	2	0.036477	0.034677	3600	4.9315
BARRIES	7	1800	3	0	2	0	2	0.20314	0.32244	3600	4.9315
TONIEST	7	1800	9	0	2	0	2	0.0072955	0.16982	3600	4.9315
REAR	4	400	78	28	37	10	19	0.37723	0.35617	3600	4.9315
HOUNDER	7	1800	2	0	2	0	2	0.20314	0.3186	3600	4.9315
GILLETS	7	1800	3	0	2	0	2	0.036477	0.37742	3600	4.9315
SNIT	4	400	106	6	15	5	14	0.03806	0.10717	3600	4.9315
RATIONS	7	1800	11	1	3	1	3	0.34335	0.24649	3600	4.9315
OUST	4	400	34	13	22	3	12	0.46174	0.51212	3600	4.9315
HARRIES	7	1800	3	0	2	0	2	0.10157	0.28524	3600	4.9315
LARGENS	7	1800	5	0	2	0	2	0.019032	0.10982	3600	4.9315
TARINGS	7	1800	6	0	2	0	2	0.26875	0.311	3600	4.9315
RATS	4	400	143	50	59	24	33	0.28265	0.40413	3600	4.9315
PATINES	7	1800	6	1	3	1	3	0.16993	0.41788	3600	4.9315
HENNIES	7	1800	4	0	2	0	2	0.039794	0.088508	3600	4.9315
PEAS	4	400	34	9	18	5	14	0.35809	0.4567	3600	4.9315
HOOPERS	7	1800	2	0	2	0	2	0.24377	0.10893	3600	4.9315
OUTINGS	7	1800	3	0	2	0	2	0.089858	0.41662	3600	4.9315
RELATED	7	1800	7	2	4	0	2	0.16226	0.26129	3600	4.9315
HOUSIER	7	1800	3	0	2	0	2	0.10269	0.024478	3600	4.9315
TALLIER	7	1800	7	0	2	0	2	0.11089	0.64253	3600	4.9315
FILLERS	7	1800	2	0	2	0	2	0.34825	0.44161	3600	4.9315
LATTERS	7	1800	2	0	2	0	2	0.68149	0.67785	3600	4.9315
STONIED	7	1800	6	0	2	0	2	0.029953	0.25612	3600	4.9315
LATRINE	7	1800	8	0	2	0	2	0.021459	0.15221	3600	4.9315
DORSELS	7	1800	5	0	2	0	2	0.027358	0.14212	3600	4.9315
REPOSED	7	1800	2	0	2	0	2	0.11981	0.22915	3600	4.9315
MARRIES	7	1800	2	0	2	0	2	0.15849	0.33769	3600	4.9315
ROTI	4	400	76	7	16	4	13	0.089257	0.23665	3600	4.9315
TENTERS	7	1800	3	0	2	0	2	0.50842	0.43806	3600	4.9315
TASHING	7	1800	3	0	2	0	2	0.24717	0.27896	3600	4.9315
EASIEST	7	1800	4	0	2	0	2	0.0093134	0.030785	3600	4.9315
LOURING	7	1800	2	0	2	0	2	0.27086	0.041612	3600	4.9315
DOST	4	400	44	10	19	6	15	0.12324	0.36472	3600	4.9315
RETAINS	7	1800	10	5	7	1	3	0.50322	0.62308	3600	4.9315
ATTIRES	7	1800	7	0	2	0	2	0.0087546	0.081217	3600	4.9315
DILATES	7	1800	9	0	2	0	2	0.0087546	0.084925	3600	4.9315
RORT	4	400	28	2	11	1	10	0.022113	0.22755	3600	4.9315
SALINES	7	1800	7	1	3	1	3	0.26092	0.38509	3600	4.9315
TELLINS	7	1800	4	0	2	0	2	0.071886	0.16412	3600	4.9315
MANTIES	7	1800	3	0	2	0	2	0.037835	0.2154	3600	4.9315
SALLIER	7	1800	4	1	3	1	3	0.18394	0.56437	3600	4.9315
TOASTED	7	1800	4	1	3	0	2	0.23243	0.20527	3600	4.9315
RETILED	7	1800	5	0	2	0	2	0.092912	0.28551	3600	4.9315
TOASTIE	7	1800	4	0	2	0	2	0.088147	0.16855	3600	4.9315
LUSTIER	7	1800	6	0	2	0	2	0.024318	0.21387	3600	4.9315
TODS	4	400	32	3	12	2	11	0.17485	0.28016	3600	4.9315
BALLIER	7	1800	2	0	2	0	2	0.20314	0.45134	3600	4.9315
BALLIES	7	1800	3	1	3	0	2	0.036477	0.33851	3600	4.9315
ESTATED	7	1800	7	0	2	0	2	0.050786	0.10025	3600	4.9315
RETINAS	7	1800	8	3	5	0	2	0.15803	0.20365	3600	4.9315
REPAVES	7	1800	2	0	2	0	2	0.23962	0.059446	3600	4.9315
TELLIES	7	1800	4	1	3	0	2	0.1637	0.33577	3600	4.9315
LETCHES	7	1800	2	0	2	0	2	0.095849	0.22774	3600	4.9315
LOST	4	400	40	16	25	4	13	0.34089	0.42643	3600	4.9315
RESOLED	7	1800	4	0	2	0	2	0.016836	0.10037	3600	4.9315
ROADING	7	1800	4	1	3	0	2	0.1434	0.12716	3600	4.9315
ELATERS	7	1800	10	0	2	0	2	0.1625	0.21358	3600	4.9315
MANGIER	7	1800	2	0	2	0	2	0.15626	0.25977	3600	4.9315
LINTERS	7	1800	4	1	3	0	2	0.65815	0.47489	3600	4.9315
SAIS	4	400	44	0	9	0	9	0.093039	0.15987	3600	4.9315
ABORTED	7	1800	2	0	2	0	2	0.40236	0.26278	3600	4.9315
MATINGS	7	1800	2	0	2	0	2	0.43751	0.27896	3600	4.9315
SANNIES	7	1800	3	0	2	0	2	0.053249	0.21812	3600	4.9315
RESINER	7	1800	6	1	3	0	2	0.0097273	0.3052	3600	4.9315
SEAS	4	400	72	17	26	10	19	0.23257	0.33981	3600	4.9315
RESITES	7	1800	7	1	3	1	3	0.26267	0.46035	3600	4.9315
MAES	4	400	60	4	13	2	11	0.095719	0.10719	3600	4.9315
DIEL	4	400	41	1	10	0	9	0.053938	0.29158	3600	4.9315
ELOPERS	7	1800	2	0	2	0	2	0.14377	0.41662	3600	4.9315
ROIL	4	400	32	3	12	2	11	0.31324	0.33894	3600	4.9315
LOUNDER	7	1800	2	0	2	0	2	0.36981	0.42774	3600	4.9315
NIE	3	100	207	23	57	16	50	0.10197	0.25255	3400	4.6575
TRIDE	5	800	32	2	6	2	6	0.19044	0.22679	3200	4.3836
LINES	5	800	46	29	33	8	12	0.56034	0.67122	3200	4.3836
GULES	5	800	5	0	4	0	4	0.20246	0.23482	3200	4.3836
LINER	5	800	30	18	22	4	8	0.59964	0.55342	3200	4.3836
RESOD	5	800	33	0	4	0	4	0.0082787	0.067579	3200	4.3836
WENTS	5	800	7	1	5	0	4	0.40133	0.41587	3200	4.3836
MINES	5	800	18	10	14	2	6	0.6164	0.62343	3200	4.3836
PINED	5	800	12	2	6	1	5	0.25369	0.5502	3200	4.3836
PIETS	5	800	26	7	11	2	6	0.20192	0.42822	3200	4.3836
ABORT	5	800	10	2	6	0	4	0.50131	0.46581	3200	4.3836
RETIA	5	800	72	2	6	0	4	0.019494	0.030646	3200	4.3836
BARS	4	400	24	6	14	0	8	0.2514	0.42921	3200	4.3836
PIET	4	400	36	8	16	3	11	0.18224	0.38712	3200	4.3836
STET	4	400	73	1	9	1	9	0.061097	0.14705	3200	4.3836
STOVE	5	800	5	0	4	0	4	0.20734	0.36398	3200	4.3836
ICERS	5	800	19	6	10	1	5	0.52619	0.42949	3200	4.3836
INSET	5	800	51	0	4	0	4	0.002019	0.017727	3200	4.3836
CODEN	5	800	11	1	5	0	4	0.14206	0.29264	3200	4.3836
RATAS	5	800	38	1	5	1	5	0.052345	0.098713	3200	4.3836
AIL	3	100	139	33	65	16	48	0.23691	0.43841	3200	4.3836
GIES	4	400	29	1	9	0	8	0.062952	0.26812	3200	4.3836
LAIRS	5	800	30	12	16	3	7	0.35306	0.4179	3200	4.3836
PRIED	5	800	11	0	4	0	4	0.1298	0.17746	3200	4.3836
ACHED	5	800	9	0	4	0	4	0.23092	0.37923	3200	4.3836
BATES	5	800	16	7	11	2	6	0.46595	0.70948	3200	4.3836
ROES	4	400	99	9	17	8	16	0.088658	0.1613	3200	4.3836
LOSES	5	800	21	7	11	2	6	0.57004	0.5093	3200	4.3836
NIED	4	400	73	1	9	1	9	0.012865	0.11743	3200	4.3836
SWARE	5	800	21	6	10	0	4	0.37339	0.31435	3200	4.3836
POISE	5	800	8	0	4	0	4	0.19902	0.27159	3200	4.3836
DARRE	5	800	18	0	4	0	4	0.060566	0.3139	3200	4.3836
GATED	5	800	15	3	7	2	6	0.32007	0.48178	3200	4.3836
CHARS	5	800	18	5	9	4	8	0.3241	0.36305	3200	4.3836
TENNE	5	800	12	6	10	0	4	0.50936	0.47519	3200	4.3836
LOONS	5	800	11	0	4	0	4	0.35735	0.4834	3200	4.3836
LORDS	5	800	13	0	4	0	4	0.14213	0.26049	3200	4.3836
RISEN	5	800	36	4	8	4	8	0.10114	0.19751	3200	4.3836
GAIRS	5	800	11	1	5	0	4	0.072309	0.1885	3200	4.3836
METES	5	800	16	1	5	1	5	0.25912	0.28462	3200	4.3836
ROODS	5	800	6	0	4	0	4	0.21204	0.31897	3200	4.3836
APTER	5	800	21	1	5	0	4	0.018934	0.1474	3200	4.3836
SENSA	5	800	39	0	4	0	4	0.0037848	0.03446	3200	4.3836
AGERS	5	800	18	5	9	3	7	0.37959	0.37284	3200	4.3836
ROTAN	5	800	35	0	4	0	4	0.0067516	0.070604	3200	4.3836
ROTAL	5	800	34	0	4	0	4	0.013717	0.14001	3200	4.3836
THANE	5	800	17	0	4	0	4	0.19213	0.026186	3200	4.3836
SORNS	5	800	14	0	4	0	4	0.13867	0.2094	3200	4.3836
TOPES	5	800	16	8	12	1	5	0.59123	0.58149	3200	4.3836
TULLE	5	800	6	0	4	0	4	0.16954	0.34705	3200	4.3836
RESIT	5	800	75	25	29	14	18	0.36999	0.37032	3200	4.3836
SORAL	5	800	16	0	4	0	4	0.042459	0.057841	3200	4.3836
PORNS	5	800	8	0	4	0	4	0.23572	0.35346	3200	4.3836
NOTED	5	800	19	3	7	0	4	0.22558	0.38569	3200	4.3836
ROSED	5	800	26	7	11	2	6	0.30199	0.35795	3200	4.3836
DORS	4	400	45	20	28	4	12	0.52106	0.45261	3200	4.3836
TIRES	5	800	77	41	45	15	19	0.56552	0.54342	3200	4.3836
RAMIS	5	800	24	0	4	0	4	0.031204	0.12065	3200	4.3836
AIRNS	5	800	24	4	8	1	5	0.19272	0.2574	3200	4.3836
RAMIN	5	800	15	1	5	1	5	0.10477	0.15956	3200	4.3836
TAPED	5	800	12	6	10	1	5	0.26181	0.49003	3200	4.3836
LABOR	5	800	8	0	4	0	4	0.048517	0.039501	3200	4.3836
DURES	5	800	10	2	6	1	5	0.39224	0.45517	3200	4.3836
TATS	4	400	67	15	23	7	15	0.29904	0.37193	3200	4.3836
STARR	5	800	24	7	11	2	6	0.39152	0.35201	3200	4.3836
CLOSE	5	800	15	4	8	2	6	0.31496	0.14716	3200	4.3836
RENAL	5	800	32	0	4	0	4	0.020842	0.11194	3200	4.3836
TREES	5	800	33	7	11	4	8	0.32774	0.22328	3200	4.3836
MANAS	5	800	6	1	5	0	4	0.38925	0.22992	3200	4.3836
LEATS	5	800	47	20	24	7	11	0.46085	0.5148	3200	4.3836
SHIED	5	800	17	0	4	0	4	0.028314	0.21424	3200	4.3836
MART	4	400	45	15	23	2	10	0.43777	0.39476	3200	4.3836
DIELS	5	800	12	0	4	0	4	0.035819	0.27016	3200	4.3836
WATER	5	800	13	6	10	2	6	0.7168	0.7073	3200	4.3836
PEERS	5	800	9	3	7	1	5	0.59683	0.53787	3200	4.3836
HEEDS	5	800	11	0	4	0	4	0.27266	0.24676	3200	4.3836
REDAN	5	800	19	0	4	0	4	0.010867	0.10933	3200	4.3836
REDON	5	800	35	0	4	0	4	0.099935	0.19362	3200	4.3836
RESID	5	800	46	2	6	2	6	0.10219	0.22432	3200	4.3836
TILED	5	800	24	7	11	2	6	0.37127	0.51401	3200	4.3836
ABLES	5	800	9	1	5	0	4	0.27268	0.34684	3200	4.3836
MARES	5	800	36	22	26	5	9	0.61609	0.6079	3200	4.3836
HILLS	5	800	8	3	7	0	4	0.5652	0.44273	3200	4.3836
SATIN	5	800	52	7	11	4	8	0.1887	0.19822	3200	4.3836
ALTS	4	400	75	17	25	9	17	0.18352	0.26634	3200	4.3836
MANTO	5	800	11	0	4	0	4	0.032148	0.14345	3200	4.3836
DINER	5	800	46	24	28	7	11	0.59121	0.4801	3200	4.3836
HATES	5	800	37	21	25	5	9	0.47108	0.53813	3200	4.3836
PATED	5	800	15	5	9	1	5	0.27032	0.57188	3200	4.3836
HIRED	5	800	19	5	9	3	7	0.27727	0.41078	3200	4.3836
TINDS	5	800	21	8	12	4	8	0.35358	0.47287	3200	4.3836
MORAT	5	800	20	0	4	0	4	0.099886	0.33124	3200	4.3836
HIES	4	400	58	12	20	7	15	0.24793	0.39174	3200	4.3836
CODER	5	800	16	9	13	2	6	0.64467	0.43138	3200	4.3836
PANS	4	400	13	2	10	1	9	0.34589	0.4032	3200	4.3836
TASSE	5	800	23	6	10	2	6	0.38196	0.3254	3200	4.3836
CARS	4	400	45	19	27	6	14	0.42648	0.56692	3200	4.3836
STIME	5	800	21	1	5	0	4	0.069863	0.24762	3200	4.3836
ALTER	5	800	43	18	22	6	10	0.44438	0.41813	3200	4.3836
ALLOT	5	800	15	0	4	0	4	0.028192	0.054099	3200	4.3836
PARES	5	800	36	22	26	2	6	0.66379	0.63426	3200	4.3836
NIS	3	100	212	17	48	11	42	0.096367	0.18446	3100	4.2466
COMMANDING	10	3000	1	0	1	0	1	0.087546	0.083224	3000	4.1096
GAZILLIONS	10	3000	1	0	1	0	1	0.087546	0.083224	3000	4.1096
SOT	3	100	157	47	76	17	46	0.33304	0.41813	2900	3.9726
HILLOS	6	1400	6	0	2	0	2	0.11412	0.032291	2800	3.8356
ATONED	6	1400	13	2	4	1	3	0.19807	0.3171	2800	3.8356
ALLIED	6	1400	8	0	2	0	2	0.065717	0.44126	2800	3.8356
AIRNED	6	1400	8	1	3	0	2	0.030716	0.20227	2800	3.8356
WASPIE	6	1400	3	0	2	0	2	0.068821	0.08552	2800	3.8356
PRATED	6	1400	10	1	3	1	3	0.30862	0.40323	2800	3.8356
SOLING	6	1400	7	2	4	1	3	0.40055	0.46491	2800	3.8356
VIES	4	400	16	1	8	0	7	0.041623	0.28823	2800	3.8356
SEES	4	400	33	6	13	3	10	0.21314	0.38702	2800	3.8356
GARNET	6	1400	4	0	2	0	2	0.012904	0.28112	2800	3.8356
GINGES	6	1400	2	0	2	0	2	0.26986	0.43513	2800	3.8356
ROOM	4	400	13	2	9	0	7	0.52986	0.44664	2800	3.8356
MALLED	6	1400	3	0	2	0	2	0.36412	0.55701	2800	3.8356
ACES	4	400	40	16	23	7	14	0.41032	0.56054	2800	3.8356
STIMED	6	1400	8	0	2	0	2	0.048722	0.17806	2800	3.8356
GLINTS	6	1400	4	0	2	0	2	0.053701	0.24887	2800	3.8356
RORE	4	400	37	11	18	7	14	0.30089	0.42254	2800	3.8356
GILLET	6	1400	3	0	2	0	2	0.048579	0.29655	2800	3.8356
NOSIES	6	1400	10	0	2	0	2	0.02641	0.20618	2800	3.8356
GARGLE	6	1400	2	0	2	0	2	0.091761	0.078934	2800	3.8356
POTS	4	400	29	6	13	2	9	0.30494	0.42866	2800	3.8356
POSTIE	6	1400	5	1	3	0	2	0.13384	0.28915	2800	3.8356
ALTERS	6	1400	18	6	8	3	5	0.47848	0.38982	2800	3.8356
GANGER	6	1400	3	1	3	0	2	0.31027	0.37871	2800	3.8356
STEEDS	6	1400	6	0	2	0	2	0.14469	0.21015	2800	3.8356
NEALED	6	1400	5	1	3	0	2	0.051379	0.1346	2800	3.8356
BLARED	6	1400	4	0	2	0	2	0.23854	0.2252	2800	3.8356
TILLER	6	1400	14	8	10	2	4	0.67461	0.69356	2800	3.8356
GAIR	4	400	24	4	11	2	9	0.076099	0.13965	2800	3.8356
DAFTIE	6	1400	3	0	2	0	2	0.055057	0.10061	2800	3.8356
GILLER	6	1400	4	0	2	0	2	0.20982	0.31954	2800	3.8356
GARRES	6	1400	4	0	2	0	2	0.34664	0.32644	2800	3.8356
HITTER	6	1400	6	3	5	1	3	0.64607	0.49561	2800	3.8356
TILERS	6	1400	16	8	10	4	6	0.63583	0.42626	2800	3.8356
ROAMER	6	1400	3	0	2	0	2	0.21738	0.23421	2800	3.8356
GEAR	4	400	31	12	19	5	12	0.3948	0.44795	2800	3.8356
TROUSE	6	1400	4	0	2	0	2	0.32097	0.12947	2800	3.8356
HITS	4	400	40	11	18	6	13	0.30557	0.35541	2800	3.8356
NICEST	6	1400	7	0	2	0	2	0.011011	0.31844	2800	3.8356
TOSING	6	1400	8	0	2	0	2	0.16344	0.31741	2800	3.8356
SWARDS	6	1400	4	0	2	0	2	0.2943	0.18069	2800	3.8356
MANTOS	6	1400	2	0	2	0	2	0.067282	0.13294	2800	3.8356
BIDETS	6	1400	4	0	2	0	2	0.18793	0.14274	2800	3.8356
TENSED	6	1400	6	0	2	0	2	0.34417	0.22256	2800	3.8356
WARTED	6	1400	4	0	2	0	2	0.19087	0.39076	2800	3.8356
LORN	4	400	31	3	10	0	7	0.053141	0.1661	2800	3.8356
ANTS	4	400	81	18	25	11	18	0.26838	0.3695	2800	3.8356
STERNS	6	1400	18	5	7	3	5	0.40142	0.21942	2800	3.8356
CODERS	6	1400	9	6	8	1	3	0.52173	0.45911	2800	3.8356
NESTED	6	1400	22	3	5	2	4	0.36941	0.29079	2800	3.8356
SOARED	6	1400	12	4	6	1	3	0.36661	0.33574	2800	3.8356
LOUDEN	6	1400	3	0	2	0	2	0.031763	0.22368	2800	3.8356
ROILED	6	1400	5	0	2	0	2	0.15217	0.29699	2800	3.8356
COATED	6	1400	5	1	3	0	2	0.34404	0.36797	2800	3.8356
MANNER	6	1400	2	0	2	0	2	0.54129	0.49238	2800	3.8356
SANNIE	6	1400	9	0	2	0	2	0.028982	0.23536	2800	3.8356
SANIES	6	1400	13	0	2	0	2	0.01178	0.085257	2800	3.8356
GARROT	6	1400	5	0	2	0	2	0.14129	0.032291	2800	3.8356
SEARER	6	1400	8	2	4	1	3	0.18261	0.34283	2800	3.8356
NODDER	6	1400	7	1	3	1	3	0.42662	0.3972	2800	3.8356
MANTAS	6	1400	4	1	3	0	2	0.16183	0.2019	2800	3.8356
SADDER	6	1400	4	1	3	0	2	0.40081	0.55668	2800	3.8356
SORING	6	1400	9	4	6	1	3	0.61271	0.44203	2800	3.8356
ROSIED	6	1400	14	0	2	0	2	0.0081767	0.14788	2800	3.8356
ROUTHS	6	1400	3	0	2	0	2	0.043466	0.13084	2800	3.8356
CORERS	6	1400	9	0	2	0	2	0.15971	0.38492	2800	3.8356
RUDEST	6	1400	5	1	3	0	2	0.05767	0.35421	2800	3.8356
CORNET	6	1400	6	1	3	1	3	0.091054	0.2657	2800	3.8356
TIDIES	6	1400	10	0	2	0	2	0.044533	0.098682	2800	3.8356
PIED	4	400	20	2	9	1	8	0.10714	0.38614	2800	3.8356
ICER	4	400	42	16	23	5	12	0.50222	0.45998	2800	3.8356
ROWENS	6	1400	3	0	2	0	2	0.029495	0.11215	2800	3.8356
WALLED	6	1400	2	0	2	0	2	0.41613	0.55074	2800	3.8356
ORDERS	6	1400	10	0	2	0	2	0.051701	0.043022	2800	3.8356
STRACK	6	1400	3	0	2	0	2	0.14873	0.22431	2800	3.8356
RIPEST	6	1400	12	0	2	0	2	0.026851	0.050111	2800	3.8356
EASIES	6	1400	8	0	2	0	2	0.042509	0.069179	2800	3.8356
ORATED	6	1400	15	1	3	1	3	0.12616	0.1305	2800	3.8356
ROULES	6	1400	2	0	2	0	2	0.41647	0.29276	2800	3.8356
WESTED	6	1400	3	0	2	0	2	0.22019	0.37776	2800	3.8356
TINTED	6	1400	8	3	5	0	2	0.50393	0.41873	2800	3.8356
SALINE	6	1400	11	2	4	2	4	0.20311	0.32203	2800	3.8356
ATTIRE	6	1400	11	0	2	0	2	0.0083419	0.095567	2800	3.8356
COPIES	6	1400	3	0	2	0	2	0.035907	0.35486	2800	3.8356
TRES	4	400	191	3	10	3	10	0.035553	0.054208	2800	3.8356
PENNER	6	1400	3	0	2	0	2	0.14873	0.31403	2800	3.8356
OVERED	6	1400	5	0	2	0	2	0.16634	0.20849	2800	3.8356
HASTEN	6	1400	16	2	4	0	2	0.06211	0.32456	2800	3.8356
HOSTIE	6	1400	12	1	3	1	3	0.024674	0.15955	2800	3.8356
MASTIC	6	1400	2	0	2	0	2	0.02664	0.031098	2800	3.8356
HART	4	400	45	7	14	3	10	0.2517	0.36316	2800	3.8356
HOST	4	400	35	15	22	5	12	0.45903	0.48038	2800	3.8356
HOSING	6	1400	4	0	2	0	2	0.29259	0.44796	2800	3.8356
SAUCES	6	1400	2	0	2	0	2	0.12172	0.0444	2800	3.8356
BESTIS	6	1400	7	0	2	0	2	0.057058	0.051831	2800	3.8356
HOUSED	6	1400	4	2	4	0	2	0.65941	0.41823	2800	3.8356
SAILER	6	1400	14	7	9	2	4	0.50536	0.47859	2800	3.8356
SCARED	6	1400	10	3	5	0	2	0.55745	0.26446	2800	3.8356
BINERS	6	1400	6	0	2	0	2	0.02294	0.14517	2800	3.8356
PESTER	6	1400	10	5	7	1	3	0.43325	0.45875	2800	3.8356
HOUTED	6	1400	4	0	2	0	2	0.091293	0.45394	2800	3.8356
MATINS	6	1400	7	1	3	0	2	0.19008	0.1683	2800	3.8356
PENNIS	6	1400	6	0	2	0	2	0.041293	0.10913	2800	3.8356
SCARES	6	1400	6	4	6	0	2	0.62975	0.35484	2800	3.8356
DOSSER	6	1400	6	0	2	0	2	0.18778	0.40554	2800	3.8356
STRAIT	6	1400	14	1	3	1	3	0.035747	0.11135	2800	3.8356
ENATES	6	1400	24	0	2	0	2	0.0030701	0.074705	2800	3.8356
THANES	6	1400	11	0	2	0	2	0.19834	0.036023	2800	3.8356
AMATED	6	1400	5	0	2	0	2	0.073034	0.046227	2800	3.8356
WANTER	6	1400	7	3	5	1	3	0.58317	0.6361	2800	3.8356
POISER	6	1400	6	0	2	0	2	0.075404	0.23614	2800	3.8356
ANGLER	6	1400	4	2	4	0	2	0.44565	0.2312	2800	3.8356
CLOSET	6	1400	5	0	2	0	2	0.020646	0.070008	2800	3.8356
POLIES	6	1400	6	0	2	0	2	0.03445	0.31071	2800	3.8356
COLIES	6	1400	5	0	2	0	2	0.078079	0.28733	2800	3.8356
HOMERS	6	1400	4	2	4	0	2	0.45707	0.49342	2800	3.8356
SOTH	4	400	37	0	7	0	7	0.10024	0.13622	2800	3.8356
ALIENS	6	1400	15	0	2	0	2	0.015215	0.01623	2800	3.8356
PATTIE	6	1400	8	3	5	0	2	0.3285	0.23684	2800	3.8356
SATING	6	1400	7	0	2	0	2	0.34359	0.25807	2800	3.8356
PATINE	6	1400	10	1	3	1	3	0.11975	0.3626	2800	3.8356
SOREST	6	1400	24	9	11	6	8	0.2675	0.32414	2800	3.8356
MAKING	6	1400	2	0	2	0	2	0.38259	0.3872	2800	3.8356
SANTOS	6	1400	4	0	2	0	2	0.028529	0.23657	2800	3.8356
MEES	4	400	24	5	12	2	9	0.1692	0.37875	2800	3.8356
POOTER	6	1400	9	4	6	2	4	0.4942	0.38712	2800	3.8356
MAINER	6	1400	11	3	5	0	2	0.49333	0.37572	2800	3.8356
ROTE	4	400	105	56	63	19	26	0.55428	0.49075	2800	3.8356
OARING	6	1400	4	0	2	0	2	0.12879	0.25284	2800	3.8356
AMATES	6	1400	6	0	2	0	2	0.030947	0.1734	2800	3.8356
INNATE	6	1400	13	0	2	0	2	0.012513	0.061979	2800	3.8356
MARE	4	400	62	38	45	8	15	0.58951	0.58234	2800	3.8356
ROTTED	6	1400	6	1	3	1	3	0.3471	0.47066	2800	3.8356
HONEST	6	1400	15	1	3	0	2	0.11481	0.22713	2800	3.8356
GUILES	6	1400	3	0	2	0	2	0.051616	0.22431	2800	3.8356
ROTS	4	400	98	41	48	19	26	0.25704	0.37577	2800	3.8356
STATED	6	1400	13	7	9	0	2	0.45296	0.43807	2800	3.8356
COLONS	6	1400	6	0	2	0	2	0.082993	0.20335	2800	3.8356
PISTES	6	1400	13	0	2	0	2	0.015882	0.087148	2800	3.8356
PITTED	6	1400	2	0	2	0	2	0.2569	0.48552	2800	3.8356
MEALED	6	1400	3	0	2	0	2	0.39502	0.40963	2800	3.8356
DOSERS	6	1400	12	5	7	3	5	0.42227	0.41969	2800	3.8356
ROTING	6	1400	6	1	3	0	2	0.21852	0.3467	2800	3.8356
COVERS	6	1400	3	1	3	0	2	0.3447	0.53947	2800	3.8356
GRATIN	6	1400	9	0	2	0	2	0.2198	0.11291	2800	3.8356
CIST	4	400	40	6	13	3	10	0.20025	0.33535	2800	3.8356
GRANTS	6	1400	7	1	3	0	2	0.4971	0.26628	2800	3.8356
DOTS	4	400	43	13	20	7	14	0.29583	0.39181	2800	3.8356
ROARED	6	1400	7	0	2	0	2	0.23698	0.28227	2800	3.8356
GAINER	6	1400	8	2	4	2	4	0.46699	0.30787	2800	3.8356
RIPENS	6	1400	4	0	2	0	2	0.05767	0.26883	2800	3.8356
RECITS	6	1400	10	2	4	1	3	0.19538	0.12259	2800	3.8356
RAPING	6	1400	2	0	2	0	2	0.63664	0.56831	2800	3.8356
CARDIE	6	1400	9	2	4	0	2	0.29417	0.31791	2800	3.8356
BARNET	6	1400	4	0	2	0	2	0.02232	0.19834	2800	3.8356
BARNED	6	1400	4	0	2	0	2	0.34782	0.3347	2800	3.8356
RECONS	6	1400	7	0	2	0	2	0.10403	0.17412	2800	3.8356
DEALER	6	1400	10	3	5	0	2	0.49225	0.41702	2800	3.8356
DENARS	6	1400	9	0	2	0	2	0.0052602	0.05548	2800	3.8356
SLANES	6	1400	13	0	2	0	2	0.025458	0.16992	2800	3.8356
RANGAS	6	1400	4	0	2	0	2	0.025808	0.048869	2800	3.8356
RESILE	6	1400	13	1	3	1	3	0.028131	0.40176	2800	3.8356
LEASTS	6	1400	6	0	2	0	2	0.3311	0.44282	2800	3.8356
BARGED	6	1400	4	0	2	0	2	0.16623	0.3728	2800	3.8356
BAREST	6	1400	8	3	5	0	2	0.17041	0.35965	2800	3.8356
MISTER	6	1400	17	9	11	2	4	0.59537	0.47508	2800	3.8356
CARETS	6	1400	21	11	13	3	5	0.53346	0.47634	2800	3.8356
ARMETS	6	1400	9	0	2	0	2	0.0090753	0.1671	2800	3.8356
CANDIE	6	1400	4	0	2	0	2	0.20594	0.26776	2800	3.8356
ERNING	6	1400	6	0	2	0	2	0.015882	0.031098	2800	3.8356
TAILED	6	1400	14	5	7	1	3	0.4265	0.50884	2800	3.8356
CARVES	6	1400	2	0	2	0	2	0.38839	0.45844	2800	3.8356
MORATS	6	1400	8	0	2	0	2	0.080431	0.31396	2800	3.8356
