word	len	present	found	opp	beliefRaw	beliefWeighted
GRATES	6	32	18	21.2398	0.538969	0.821047
GRATIN	6	19	1	10.7135	0.0678801	0.113344
GRATINE	7	11	1	5.54191	0.102806	0.206971
GRATIS	6	21	0	11.863	0.0189533	0.0261222
GRAV	4	16	5	12.469	0.302393	0.393062
GRAY	4	21	8	16.0556	0.362141	0.480342
GRAYS	5	11	5	7.41625	0.409672	0.614426
GREASE	6	14	3	8.80198	0.212168	0.337302
GREAT	5	53	12	37.4692	0.226659	0.320136
GREATS	6	32	10	21.1601	0.305142	0.46453
GREE	4	38	18	27.2306	0.453862	0.637928
GREED	5	12	8	8.99227	0.585077	0.808246
GREEN	5	23	3	17.405	0.141271	0.183763
GREENS	6	11	1	7.46	0.108978	0.156446
GREES	5	24	7	19.1537	0.285428	0.361961
GREET	5	21	7	14.9257	0.321455	0.455189
GREETS	6	15	6	10.1444	0.374124	0.563918
GREIN	5	40	0	25.868	0.0149701	0.0172595
GREINS	6	16	0	9.8603	0.0241564	0.0308972
GREN	4	79	2	60.1808	0.0364176	0.0441375
GRENS	5	40	0	30.4127	0.0149701	0.0148008
GRESE	5	27	0	19.8377	0.0215077	0.0221396
GREW	4	22	4	16.6865	0.193752	0.252073
GREY	4	19	0	14.7987	0.0444968	0.0443172
GRICE	5	10	3	6.25312	0.285113	0.448427
GRID	4	31	11	23.4742	0.344338	0.458365
GRIDE	5	22	8	14.8834	0.348851	0.517439
GRIG	4	10	0	6.31571	0.0732968	0.0886505
GRIM	4	26	7	18.3868	0.268154	0.377196
GRIME	5	14	6	9.34716	0.396014	0.597226
GRIN	4	73	21	50.7506	0.286316	0.411071
GRIND	5	14	6	8.33541	0.396014	0.658725
GRINS	5	31	9	20.6032	0.285487	0.42874
GRIOT	5	18	0	11.6583	0.0308284	0.0359125
GRIOTS	6	11	0	7.72971	0.0332973	0.0383563
GRIP	4	20	4	14.75	0.209962	0.280933
GRIS	4	69	4	49.8848	0.0688457	0.0912938
GRISE	5	42	2	30.0646	0.0589764	0.0783464
GRISED	6	16	0	10.0699	0.0241564	0.0303173
GRISES	6	10	0	5.94042	0.0360236	0.0481103
GRISON	6	11	0	7.17958	0.0332973	0.0409061
GRIST	5	34	0	21.8692	0.017413	0.0202141
GRIT	4	69	16	49.3049	0.233443	0.325472
GRITH	5	22	0	14.8114	0.0258496	0.0289661
GRITS	5	38	7	25.4175	0.187409	0.2777
GROAN	5	15	2	9.79986	0.148598	0.218975
GROAT	5	15	0	9.5298	0.0360337	0.042849
GROG	4	16	1	12.4012	0.101441	0.120268
GROIN	5	26	3	17.2079	0.126539	0.1857
GROINS	6	10	2	5.98523	0.199777	0.330254
GROMA	5	10	0	6.60412	0.050145	0.0583373
GRONE	5	28	10	20.2744	0.345825	0.481164
GRONED	6	11	0	6.48298	0.0332973	0.0446661
GRONES	6	15	8	9.82258	0.490313	0.763719
GROSER	6	10	0	6.9484	0.0360236	0.0420817
GROSET	6	14	0	9.58237	0.0271362	0.0317014
GROSS	5	10	1	6.97989	0.128468	0.173816
GROT	4	51	3	37.698	0.0732027	0.094118
GROTS	5	23	2	15.5665	0.102463	0.144942
GROW	4	10	3	7.2409	0.289042	0.398905
GRR	3	46	0	33.3535	0.0240778	0.0248511
GRUE	4	27	2	21.6799	0.0976924	0.115406
GRUED	5	12	1	8.09409	0.111069	0.153609
GRUES	5	15	1	10.5143	0.0923156	0.122639
GUAN	4	23	0	16.7891	0.0378815	0.0396632
GUANS	5	10	0	7.87788	0.050145	0.0504051
GUAR	4	30	0	22.5875	0.0300606	0.0303716
GUARS	5	20	0	14.0646	0.0281204	0.0303567
GUB	3	13	3	9.54309	0.250346	0.332361
GUDE	4	18	3	14.7345	0.183481	0.222014
GUE	3	55	5	41.0748	0.105468	0.13612
GUES	4	30	3	21.6595	0.118542	0.157479
GUEST	5	14	0	9.3028	0.0381827	0.0437503
GUILE	5	10	0	6.6385	0.050145	0.0580905
GUISE	5	13	0	8.96293	0.0406043	0.0451728
GUL	3	52	11	40.79	0.218725	0.276796
GULA	4	29	1	21.5224	0.0613644	0.0739552
GULAR	5	11	0	7.25876	0.0465028	0.0539721
GULARS	6	10	0	4.9445	0.0360236	0.0560428
GULAS	5	16	1	10.4115	0.0873968	0.123699
GULE	4	27	3	22.0736	0.130049	0.154789
GULES	5	15	1	11.0096	0.0923156	0.117779
GULET	5	15	0	10.1544	0.0360337	0.0405505
GULS	4	25	4	19.4366	0.173643	0.21998
GULY	4	10	0	7.95528	0.0732968	0.0742873
GUM	3	17	3	13.4376	0.202134	0.249252
GUN	3	54	24	43.0355	0.436183	0.550823
GUNITE	6	12	0	5.58697	0.0309546	0.0506549
GUNS	4	19	5	14.7219	0.262787	0.34062
GUP	3	19	6	13.22	0.316131	0.448136
GUR	3	53	17	40.8071	0.320562	0.416402
GURL	4	10	0	8.22457	0.0732968	0.0723617
GURN	4	20	4	16.0734	0.209962	0.260547
GURS	4	26	6	19.1648	0.234715	0.316552
GUS	3	49	15	38.8021	0.30696	0.387942
GUSH	4	11	5	8.26904	0.403831	0.551289
GUST	4	28	6	21.0306	0.220002	0.291088
GUT	3	55	19	41.7106	0.343684	0.453435
GUTS	4	28	9	21.9101	0.31403	0.405069
GUY	3	10	0	7.99689	0.0870253	0.087033
GYAL	4	10	0	8.03748	0.0732968	0.0736888
GYAN	4	10	0	6.90019	0.0732968	0.0829343
GYM	3	11	0	9.4982	0.0811334	0.0758028
GYNIE	5	12	0	7.7634	0.0433538	0.0510287
GYRE	4	14	0	9.68772	0.0569224	0.0634285
GYRES	5	12	0	9.08921	0.0433538	0.0446336
HAAR	4	28	1	22.3559	0.0632877	0.0714413
HAARS	5	16	0	11.348	0.0341137	0.0367806
HABU	4	11	0	8.10858	0.0683793	0.0731787
HAD	3	139	54	105.192	0.386624	0.511345
HADAL	5	11	0	8.66754	0.0465028	0.0464865
HADE	4	74	27	54.4556	0.359657	0.490142
HADED	5	11	0	8.09474	0.0465028	0.0492646
HADES	5	44	11	32.9181	0.248895	0.333416
HADS	4	50	17	38.0053	0.334275	0.44192
HADST	5	16	0	11.6411	0.0341137	0.0359595
HAE	3	258	51	197.888	0.199405	0.259377
HAED	4	87	6	63.5506	0.0772146	0.102743
HAEM	4	53	2	39.9672	0.0530568	0.0653135
HAEMS	5	22	0	15.1328	0.0258496	0.028406
HAEN	4	112	0	85.3978	0.0087935	0.00858536
HAERES	6	26	0	20.9631	0.0155944	0.0153458
HAES	4	147	11	111.449	0.0796474	0.103436
HAET	4	151	33	113.362	0.219613	0.292157
HAETS	5	79	17	59.3004	0.215736	0.287417
HAFT	4	15	5	12.1951	0.318388	0.400559
HAG	3	97	36	77.584	0.36914	0.462638
HAGS	4	36	18	28.4702	0.476609	0.612114
HAH	3	41	9	34.1777	0.227793	0.272121
HAHS	4	18	6	14.982	0.320435	0.393776
HAIK	4	11	3	8.31238	0.26965	0.358107
HAIL	4	69	38	54.0966	0.535204	0.688788
HAILER	6	12	7	7.18729	0.523446	0.885972
HAILS	5	20	13	15.2724	0.599105	0.80372
HAIN	4	91	22	70.1725	0.242549	0.314526
HAINED	6	14	1	8.74239	0.0888134	0.136054
HAINS	5	39	7	28.9885	0.182922	0.245163
HAINT	5	40	2	27.7992	0.0617344	0.0844062
HAINTS	6	16	0	8.49731	0.0241564	0.0352871
HAIR	4	93	38	71.273	0.402653	0.527685
HAIRED	6	23	7	14.9368	0.29508	0.457726
HAIRS	5	39	14	27.0336	0.350516	0.507378
HAIRST	6	16	0	7.33938	0.0241564	0.0401312
HAITH	5	15	0	10.7261	0.0360337	0.0386529
HAKE	4	12	9	8.21843	0.62993	0.939235
HALE	4	89	67	67.1315	0.732135	0.977719
HALED	5	30	15	22.1514	0.477307	0.654456
HALER	5	46	30	33.8755	0.62829	0.861637
HALERS	6	26	19	19.7909	0.689032	0.92588
HALES	5	53	35	40.6049	0.639084	0.842674
HALEST	6	25	4	15.7675	0.163154	0.257277
HALF	4	11	0	8.45133	0.0683793	0.070816
HALID	5	25	0	17.7428	0.0230568	0.0245511
HALIDE	6	14	0	8.04137	0.0271362	0.037048
HALIDS	6	11	0	5.62276	0.0332973	0.050385
HALIER	6	24	5	16.4617	0.207526	0.304061
HALITE	6	19	0	12.0053	0.0207402	0.0258385
HALITES	7	12	0	3.0719	0.0225179	0.083981
HALL	4	24	10	18.6416	0.394879	0.516766
HALLO	5	15	1	10.4177	0.0923156	0.123634
HALM	4	29	1	21.6152	0.0613644	0.0736666
HALO	4	76	6	59.4778	0.0878442	0.109532
HALOED	6	12	0	8.07048	0.0309546	0.0369303
HALOES	6	19	0	10.1027	0.0207402	0.0302284
HALON	5	32	0	21.355	0.0184147	0.0206691
HALONS	6	13	0	6.55632	0.0289199	0.044238
HALOS	5	30	4	20.8734	0.14161	0.199978
HALSE	5	47	23	35.6752	0.475012	0.631564
HALSED	6	17	4	9.93908	0.231087	0.393166
HALSER	6	24	9	15.4405	0.360119	0.56473
HALT	4	80	39	61.3299	0.476957	0.62607
HALTED	6	12	8	8.48823	0.593802	0.870049
HALTER	6	25	17	19.1891	0.640859	0.854753
HALTERS	7	11	6	7.78433	0.495404	0.729142
HALTS	5	36	13	28.3339	0.351846	0.451726
HAM	3	130	66	103.781	0.502342	0.631449
HAMAL	5	10	0	7.52138	0.050145	0.0523992
HAMATE	6	10	0	7.00325	0.0360236	0.0417968
HAME	4	57	33	44.828	0.558559	0.718241
HAMED	5	19	3	13.93	0.167231	0.225175
HAMES	5	33	19	24.4246	0.549106	0.751401
HAMOSE	6	11	0	4.90474	0.0332973	0.0564141
HAMPER	6	10	4	5.37326	0.363531	0.670664
HAMS	4	61	24	49.5143	0.385473	0.478956
HAN	3	198	130	156.233	0.650237	0.826433
HANCE	5	24	6	18.6	0.248069	0.32216
HANCES	6	12	3	8.09811	0.242022	0.363125
HANCH	5	11	3	7.0627	0.264404	0.405979
HAND	4	41	20	32.807	0.468079	0.593395
HANDER	6	17	11	11.3523	0.595415	0.910868
HANDS	5	16	10	11.4585	0.566945	0.808763
HANG	4	41	30	32.569	0.69077	0.88537
HANGI	5	11	2	7.12659	0.19177	0.286913
HANGS	5	11	7	8.15126	0.55494	0.775028
HANSA	5	20	0	14.9495	0.0281204	0.0287226
HANSE	5	53	3	41.6722	0.065275	0.0804452
HANSEL	6	13	0	6.81375	0.0289199	0.0427981
HANSES	6	17	1	10.6746	0.074946	0.113719
HANT	4	88	53	69.6102	0.58777	0.748898
HANTED	6	15	3	10.0215	0.199842	0.3003
HANTS	5	45	30	35.7634	0.641443	0.817973
HAO	3	184	5	138.256	0.0330103	0.0418964
HAOS	4	72	1	54.8904	0.0266017	0.0307031
HAP	3	101	31	76.097	0.307324	0.407521
HAPS	4	47	15	35.2781	0.314687	0.420694
HAPU	4	12	0	8.90328	0.0640801	0.0679241
HARD	4	59	21	45.4177	0.350038	0.457143
HARDEST	7	10	0	2.39914	0.0263554	0.101095
HARDS	5	22	8	15.5786	0.348851	0.496363
HARE	4	168	92	122.654	0.541107	0.743097
HARED	5	60	14	42.3544	0.233245	0.330081
HAREM	5	34	1	23.4181	0.0446108	0.0591048
HAREMS	6	13	1	7.57971	0.0946513	0.154288
HARES	5	102	51	77.1044	0.492902	0.65491
HARIM	5	16	0	11.5308	0.0341137	0.0362641
HARING	6	20	4	11.2751	0.199878	0.350704
HARISH	6	12	0	5.843	0.0309546	0.0487857
HARK	4	18	10	14.2311	0.503039	0.655783
HARL	4	62	9	46.4575	0.152024	0.200564
HARLS	5	26	3	19.6581	0.126539	0.164185
HARM	4	43	6	32.8826	0.149647	0.192649
HARMS	5	21	6	14.3999	0.279381	0.407318
HARN	4	82	21	64.4905	0.25632	0.326335
HARNS	5	40	12	29.5225	0.295556	0.402167
HARO	4	110	5	80.0355	0.052844	0.0699729
HAROS	5	41	2	29.7649	0.0603239	0.0790978
HAROSET	7	14	0	5.27647	0.0196559	0.0540166
HARP	4	36	9	24.9816	0.251075	0.359236
HARPS	5	17	5	11.8306	0.285326	0.410808
HARSH	5	24	0	18.7807	0.0239182	0.0232941
HART	4	139	39	102.056	0.28004	0.38142
HARTAL	6	14	0	8.7173	0.0271362	0.0344961
HARTEN	6	32	0	21.3099	0.0128596	0.0151083
HARTENS	7	14	0	6.0718	0.0196559	0.0478565
HARTS	5	76	20	56.393	0.262039	0.353682
HAS	3	249	126	190.696	0.503217	0.657988
HASH	4	43	15	34.3279	0.341523	0.431648
HASK	4	12	4	9.08217	0.315569	0.422513
HASLET	6	14	0	9.22931	0.0271362	0.0327854
HASP	4	47	14	35.0177	0.295042	0.396745
HASS	4	40	6	30.2255	0.159872	0.208453
HAST	4	121	65	91.4976	0.528554	0.702012
HASTA	5	35	0	26.5	0.0169519	0.0168698
HASTE	5	77	48	57.7815	0.609774	0.8178
HASTED	6	22	11	15.8645	0.472464	0.668537
HASTEN	6	32	2	17.1773	0.0713162	0.127976
HASTES	6	29	14	20.8137	0.46262	0.654444
HASTIER	7	17	3	8.08485	0.176631	0.370949
HASTY	5	16	0	11.6755	0.0341137	0.0358655
HAT	3	279	185	212.74	0.658479	0.865062
HATE	4	172	127	127.932	0.727774	0.98198
HATED	5	45	11	33.1648	0.243684	0.331043
HATER	5	103	69	74.8055	0.658426	0.910568
HATERS	6	51	37	38.882	0.703581	0.933982
HATES	5	104	60	80.8028	0.567964	0.734842
HATH	4	41	9	32.92	0.223119	0.277953
HATING	6	12	6	5.53534	0.45309	0.955882
HATRED	6	24	0	17.3834	0.0167842	0.0183185
HATREDS	7	11	0	4.79873	0.024286	0.0585432
HATS	4	148	51	110.916	0.342445	0.457654
HATTER	6	18	13	14.2228	0.664903	0.870745
HATTERS	7	10	6	8.15431	0.537618	0.699356
HAUD	4	17	0	11.6299	0.0487538	0.0544978
HAUL	4	31	9	23.7875	0.28704	0.375765
HAULS	5	15	2	11.4553	0.148598	0.190972
HAULT	5	12	2	8.94737	0.178785	0.236861
HAUN	4	28	5	21.3889	0.188659	0.244203
HAUNS	5	16	1	11.6689	0.0873968	0.111878
HAUNT	5	10	4	7.53079	0.363436	0.495769
HAUSE	5	21	5	15.6923	0.237307	0.318479
HAUT	4	36	7	27.4123	0.200956	0.262091
HAUTE	5	13	2	9.88573	0.167446	0.217323
HAVE	4	15	7	11.5908	0.424178	0.563558
HAVER	5	10	6	8.11668	0.520081	0.673723
HAW	3	59	19	45.197	0.321783	0.420037
HAWS	4	23	8	15.7416	0.335221	0.488764
HAWSE	5	10	0	6.47605	0.050145	0.0592752
HAY	3	60	29	46.5796	0.47355	0.613384
HAYER	5	10	1	7.26551	0.128468	0.168145
HAYS	4	26	15	20.9037	0.535665	0.682842
HEAD	4	79	30	60.2721	0.374152	0.49253
HEADER	6	11	3	7.52496	0.260339	0.387268
HEADS	5	34	15	26.7643	0.42538	0.547605
HEADY	5	10	0	6.98386	0.050145	0.055723
HEAL	4	94	51	71.8266	0.531322	0.699435
HEALD	5	18	0	12.4996	0.0308284	0.0337527
HEALER	6	14	9	10.47	0.582231	0.807427
HEALS	5	37	23	29.8627	0.594458	0.748652
HEAME	5	11	0	7.40512	0.0465028	0.053084
HEAP	4	48	16	35.2032	0.32789	0.448298
HEAPS	5	21	10	15.8504	0.447677	0.60392
HEAR	4	151	106	113.537	0.690869	0.922646
HEARD	5	32	17	23.7011	0.507374	0.693588
HEARDS	6	10	8	6.88129	0.691039	1
HEARE	5	63	43	47.7227	0.663551	0.883354
HEARER	6	17	7	11.6107	0.387227	0.577545
HEARES	6	33	25	24.285	0.72245	0.998337
HEARIE	6	24	0	10.3049	0.0167842	0.0296923
HEARS	5	70	46	52.808	0.640947	0.855874
HEARSE	6	27	17	19.6484	0.596984	0.83583
HEART	5	86	39	63.8706	0.446562	0.603915
HEARTH	6	13	0	8.27323	0.0289199	0.0361311
HEARTS	6	42	26	29.674	0.598007	0.855989
HEARTY	6	12	0	7.36004	0.0309546	0.0400331
HEAST	5	58	26	46.2009	0.438395	0.55508
HEASTE	6	18	0	12.353	0.0217663	0.0251705
HEASTS	6	16	9	11.6487	0.518297	0.732754
HEAT	4	142	80	106.239	0.555286	0.744918
HEATER	6	19	9	13.3017	0.444999	0.648623
HEATERS	7	10	6	5.016	0.537618	1
HEATH	5	28	11	22.3505	0.378327	0.481208
HEATHS	6	10	5	7.1439	0.445408	0.647908
HEATS	5	79	43	60.6186	0.53371	0.699939
HECH	4	19	2	15.2814	0.131813	0.157733
HECHT	5	14	0	11.4028	0.0381827	0.0366242
HEDER	5	36	0	26.6964	0.0165147	0.0167522
HEDERA	6	22	0	14.4326	0.0181706	0.0217996
HEDERS	6	12	0	8.9201	0.0309546	0.0337976
HEED	4	46	12	35.8729	0.260878	0.335245
HEEDS	5	17	4	14.1195	0.234738	0.286505
HEEL	4	33	13	23.6689	0.37987	0.532329
HEELS	5	17	7	12.555	0.386501	0.532019
HEFT	4	28	8	22.6556	0.282687	0.352611
HEFTS	5	11	4	8.11943	0.337038	0.465399
HEH	3	58	4	46.0792	0.0841564	0.101252
HEHS	4	38	1	29.701	0.0481852	0.0549738
HEID	4	65	1	50.3327	0.0293042	0.0333686
HEIDS	5	29	0	21.2206	0.0201537	0.0207914
HEIL	4	65	15	51.9711	0.232482	0.29097
HEILS	5	24	6	19.2917	0.248069	0.311437
HEIR	4	112	23	86.9517	0.207231	0.266527
HEIRED	6	14	1	8.95865	0.0888134	0.133127
HEIRS	5	52	14	38.179	0.267315	0.364825
HEIST	5	62	15	45.2293	0.241482	0.331174
HEISTER	7	13	3	6.61746	0.224578	0.443335
HEISTS	6	11	3	6.44057	0.260339	0.442992
HELD	4	35	6	28.4216	0.180418	0.220748
HELE	4	38	12	29.5537	0.310682	0.402036
HELED	5	12	0	9.90333	0.0433538	0.0414442
HELES	5	25	6	19.746	0.239135	0.304775
HELIO	5	12	0	9.27136	0.0433538	0.0438781
HELL	4	18	12	13.6896	0.594341	0.804331
HELM	4	25	5	19.5433	0.208239	0.264966
HELMS	5	11	3	8.33326	0.264404	0.353469
HELO	4	70	8	56.0168	0.122037	0.150423
HELOS	5	26	5	20.5376	0.196062	0.248425
HELOT	5	36	0	27.9936	0.0165147	0.0160152
HELOTS	6	17	0	11.4483	0.0228992	0.0269858
HELP	4	22	2	15.707	0.116548	0.153977
HELPS	5	10	2	7.39392	0.20679	0.278279
HEM	3	105	27	82.7994	0.259247	0.328269
HEMAL	5	18	0	13.4126	0.0308284	0.0316848
HEME	4	26	5	21.1137	0.201276	0.24709
HEMES	5	17	3	12.4841	0.184151	0.248475
HEMIN	5	14	0	10.2768	0.0381827	0.0401287
HEMS	4	48	16	39.5441	0.32789	0.40164
HEN	3	256	141	204.354	0.547401	0.687111
HENCE	5	10	0	7.53325	0.050145	0.0523302
HEND	4	67	41	54.4542	0.59261	0.737423
HENDS	5	28	18	22.6997	0.605838	0.76364
HENGE	5	10	2	7.42958	0.20679	0.277166
HENNA	5	18	0	13.587	0.0308284	0.0313184
HENRY	5	14	0	10.6792	0.0381827	0.0388019
HENS	4	125	41	99.3027	0.32597	0.411481
HENT	4	132	73	105.379	0.544638	0.685785
HENTED	6	16	1	9.76861	0.0790609	0.123202
HENTS	5	75	49	59.5693	0.638314	0.810233
HEP	3	98	13	72.8242	0.139514	0.185189
HEPAR	5	24	0	16.288	0.0239182	0.0265602
HEPS	4	46	7	32.3188	0.160689	0.224799
HEPT	4	27	1	20.6571	0.0653355	0.0767594
HER	3	347	156	259.475	0.448152	0.599675
HERB	4	32	0	24.4485	0.0283861	0.0282478
HERBS	5	10	0	7.63874	0.050145	0.0517255
HERD	4	81	23	62.4181	0.282894	0.367775
HERDEN	6	12	0	6.7466	0.0309546	0.0431646
HERDS	5	36	11	26.5867	0.300256	0.408602
HERE	4	110	68	81.4799	0.605935	0.821955
HEREAT	6	21	0	16.7404	0.0189533	0.018979
HEREIN	6	19	0	11.7829	0.0207402	0.0262846
HEREON	6	13	0	8.30946	0.0289199	0.0359919
HERES	5	70	50	53.6466	0.695917	0.915404
HERETO	6	18	0	13.4289	0.0217663	0.0233061
HERIED	6	13	0	7.17043	0.0289199	0.0409514
HERIES	6	26	0	16.2401	0.0155944	0.0195267
HERIOTS	7	12	0	4.33221	0.0225179	0.0637608
HERL	4	72	7	54.2323	0.105648	0.137451
HERLS	5	36	4	27.7669	0.119693	0.15286
HERM	4	45	7	35.5479	0.163974	0.205551
HERMA	5	20	0	14.9727	0.0281204	0.0286821
HERMAI	6	11	0	6.59271	0.0332973	0.0440286
HERMS	5	19	3	13.1467	0.167231	0.237226
HERN	4	109	43	84.0469	0.389877	0.507496
HERNIA	6	26	0	16.9118	0.0155944	0.0187983
HERNIAL	7	12	0	5.49274	0.0225179	0.0521899
HERNIAS	7	10	0	4.37024	0.0263554	0.0633009
HERNS	5	57	24	44.5871	0.412267	0.531115
HERO	4	159	15	118.493	0.0983345	0.130549
HEROES	6	13	3	8.74902	0.226114	0.339116
HEROIN	6	18	1	10.4049	0.0712383	0.116386
HERON	5	58	5	41.4403	0.0928164	0.127467
HERONS	6	24	2	14.9466	0.0930809	0.145771
HEROON	6	13	0	7.87317	0.0289199	0.0377428
HEROS	5	71	6	52.7239	0.0900155	0.119383
HERPES	6	12	3	9.4954	0.242022	0.315218
HERS	4	185	57	134.03	0.307134	0.424039
HERSE	5	65	30	49.9428	0.452136	0.592466
HERSED	6	15	3	10.9617	0.199842	0.276885
HERSES	6	16	6	12.5909	0.353583	0.463119
HERY	4	38	0	30.0851	0.0243218	0.0233106
HES	3	348	105	269.028	0.301897	0.390471
HESP	4	65	1	48.2	0.0293042	0.0347816
HEST	4	198	77	149.737	0.386415	0.511856
HESTS	5	39	20	32.1174	0.494168	0.609158
HET	3	345	134	264.901	0.387643	0.505104
HETE	4	92	14	70.1422	0.156605	0.204017
HETERO	6	20	1	13.088	0.0648243	0.0943693
HETES	5	62	8	48.1264	0.133403	0.170754
HETH	4	55	5	42.604	0.102185	0.128478
HETHS	5	31	4	24.6457	0.137416	0.171114
HETING	6	18	0	10.8428	0.0217663	0.0283544
HETMAN	6	12	0	6.70058	0.0309546	0.0434194
HETS	4	212	84	159.06	0.39378	0.525676
HEW	3	56	11	43.3673	0.204088	0.261118
HEWN	4	16	0	12.9885	0.0512031	0.0496117
HEWS	4	23	6	16.886	0.260886	0.354419
HEY	3	55	11	41.4677	0.20756	0.272493
HEYS	4	17	4	13.1804	0.240093	0.309669
HIANT	5	37	0	26.9134	0.0160994	0.0166242
HIC	3	99	12	78.2251	0.128426	0.160299
HID	3	136	50	107.533	0.366304	0.463954
HIDE	4	73	34	56.6723	0.455355	0.590649
HIDER	5	40	15	29.6186	0.365702	0.497362
HIDERS	6	20	7	14.8267	0.334931	0.460892
HIDES	5	39	19	29.7158	0.470226	0.623994
HIE	3	222	50	178.121	0.226772	0.282273
HIED	4	74	5	56.5062	0.0772632	0.0980349
HIEMS	5	16	0	11.9458	0.0341137	0.0351439
HIES	4	123	28	95.7618	0.228668	0.293607
HIGH	4	11	0	9.30233	0.0683793	0.0655603
HILA	4	81	0	61.5059	0.0120041	0.011807
HILAR	5	39	0	27.0823	0.0153285	0.016526
HILD	4	31	0	24.1092	0.0291994	0.0286126
HILI	4	22	0	16.8056	0.0393438	0.0396287
HILL	4	17	9	12.0591	0.479267	0.685618
HILT	4	61	2	45.7912	0.0465172	0.0573815
HILTED	6	14	0	10.3238	0.0271362	0.0296433
HILTS	5	33	0	24.3336	0.0178998	0.0182851
HIM	3	85	10	66.8524	0.12615	0.157734
HIMS	4	32	2	24.7374	0.0840883	0.102289
HIN	3	234	160	182.575	0.677959	0.87099
HINAU	5	13	0	8.35501	0.0406043	0.0479622
HIND	4	56	24	44.6714	0.417646	0.528481
HINDER	6	17	8	11.6154	0.439274	0.656003
HINDS	5	16	10	11.8223	0.566945	0.786659
HING	4	71	51	52.9372	0.694467	0.939209
HINGE	5	37	24	24.086	0.619604	0.956844
HINGER	6	15	13	10.4441	0.780783	1
HINGES	6	17	11	11.3461	0.595415	0.91132
HINGS	5	21	11	14.8858	0.489751	0.700562
HINS	4	104	29	80.2343	0.2782	0.361071
HINT	4	91	48	71.7827	0.516507	0.65928
HINTED	6	21	4	11.2618	0.191267	0.351083
HINTER	6	28	17	18.6064	0.577225	0.880031
HINTERS	7	13	9	8.67632	0.631753	0.974441
HINTS	5	43	19	32.8717	0.429129	0.566685
HIOI	4	17	0	13.3885	0.0487538	0.0483356
HIP	3	63	14	46.5932	0.227622	0.305396
HIPS	4	29	8	21.9537	0.274096	0.362873
HIPT	4	18	0	13.0271	0.0465282	0.0494857
HIRE	4	150	68	114.27	0.448453	0.590475
HIRED	5	52	14	38.49	0.267315	0.361986
HIREE	5	27	14	20.6071	0.491816	0.654939
HIREES	6	17	11	12.3627	0.595415	0.842482
HIRER	5	41	15	29.8659	0.357347	0.49344
HIRERS	6	23	6	16.1407	0.255418	0.367739
HIRES	5	93	45	68.8899	0.476572	0.646097
HIS	3	233	47	178.958	0.203566	0.264403
HISH	4	35	0	26.9231	0.0261973	0.0258446
HISN	4	89	0	70.3327	0.0109704	0.0103694
HISS	4	41	2	32.9051	0.0672351	0.0784661
HISSER	6	10	0	7.6324	0.0360236	0.0387839
HIST	4	124	17	94.2282	0.140879	0.184161
HISTED	6	24	0	15.9271	0.0167842	0.0198857
HISTIE	6	19	0	11.8172	0.0207402	0.026215
HISTS	5	28	4	21.9529	0.150815	0.19077
HIT	3	239	101	187.799	0.420967	0.536402
HITCH	5	10	3	7.8438	0.285113	0.372004
HITHE	5	17	4	12.7226	0.234738	0.314666
HITS	4	131	41	102.347	0.311472	0.399495
HITTER	6	20	12	14.9403	0.56002	0.769424
HITTERS	7	11	8	9.60933	0.652443	0.792817
HIVE	4	22	12	17.4497	0.50257	0.650138
HIVER	5	11	5	8.42064	0.409672	0.552157
HIVES	5	13	7	9.984	0.48455	0.651232
HIYA	4	11	0	9.07164	0.0683793	0.0669064
HOA	3	185	69	138.441	0.371872	0.497105
HOAED	5	33	0	25.4098	0.0178998	0.0175535
HOAR	4	93	33	69.2009	0.351056	0.472944
HOARD	5	24	7	16.9431	0.285428	0.40537
HOARDS	6	13	4	8.84104	0.291845	0.436612
HOARED	6	27	0	17.7538	0.0150606	0.0179586
HOARS	5	56	14	40.8428	0.249121	0.341867
HOARSE	6	34	8	21.2742	0.233062	0.372756
HOARSEN	7	11	0	4.44502	0.024286	0.0624157
HOARSER	7	11	0	5.74584	0.024286	0.0502029
HOAS	4	87	19	66.2527	0.220221	0.288697
HOAST	5	39	15	32.095	0.374458	0.460689
HOASTS	6	12	5	8.17027	0.382734	0.57614
HOB	3	47	4	35.1935	0.10239	0.130777
HOBS	4	19	3	14.5956	0.175471	0.223853
HOC	3	106	14	84.8561	0.138456	0.171071
HOD	3	134	43	104.845	0.320812	0.410181
HODS	4	51	13	37.5569	0.255334	0.346208
HOE	3	208	95	164.186	0.454258	0.576482
HOED	4	78	16	61.5165	0.207791	0.263059
HOER	4	118	50	91.7011	0.418515	0.540687
HOERS	5	65	32	50.4275	0.481649	0.625459
HOES	4	122	40	96.6024	0.325794	0.412607
HOG	3	75	20	58.2397	0.269116	0.345862
HOGAN	5	11	0	7.70539	0.0465028	0.0513506
HOGEN	5	17	0	12.5216	0.032388	0.0336997
HOGS	4	26	11	20.8315	0.401909	0.511042
HOH	3	36	5	29.0065	0.155854	0.188867
HOHA	4	20	0	16.0218	0.0426355	0.0413366
HOHS	4	23	3	18.3344	0.149384	0.183025
HOI	3	174	43	136.044	0.248626	0.317569
HOIED	5	26	1	18.9383	0.0570166	0.0720662
HOING	5	21	0	13.5886	0.0269372	0.031315
HOIS	4	82	26	62.2856	0.314523	0.415079
HOISE	5	50	2	37.4291	0.0500351	0.0635213
