word	rank	track	len	pts	hook	hookClass	hookRank	hookOwned	myRate	fieldRate	topQRate	nTopQ	achievable	rateGap	presPerGame	nCur	expectedGain	expectedGainShrunk	belief	status	findability	findabilityScore	freeShare	pathCount	vowelInitial	pAppear_4x4_casual	pAppear_4x4_goodCasual	pAppear_4x4_spam	pAppear_5x5_casual	pAppear_5x5_goodCasual	pAppear_5x5_spam
PEON	2773	alpha	4	400	OPE	cellmate	189	53	0.02439	0.040161	0.044118	68	0.044118	0.019727	0.028621	82	0.22585	0.31462	0.045056	unknown	hard to see	0.24083	0.02439	1.1707	False	0.021881	0.021952	0.020265	0.038783	0.040927	0.041643
TREMS	2774	alpha	5	800	REM	additive	394	40	0.030303	0.066351	0.042553	47	0.042553	0.01225	0.023037	66	0.22576	0.36161	0.051071	unknown	findable	0.52368	0.5	1.2879	False	0.014934	0.020524	0.0353	0.02388	0.034887	0.045231
DILATE	2775	par	6	1400	ILA	additive	497	6	0.21951	0.13362	0.23077	39	0.23077	0.011257	0.014311	41	0.22553	0.16728	0.3662	learning	findable	0.8055	0.70732	1.439	False	0.006525	0.008799	0.01867	0.011865	0.020557	0.031271
TAHA	2776	alpha	4	400	AHA	additive	1243	0	0	0.002994	0.025641	39	0.025641	0.025641	0.02199	63	0.22553	0.35461	0.016887	unknown	findable	0.39161	0.031746	1.5714	False	0.021204	0.01971	0.01371	0.034789	0.033829	0.031209
TONEY	2777	alpha	5	800	TONE	additive	575	22	0.035714	0.049451	0.064516	31	0.064516	0.028802	0.0097731	28	0.22519	0.29637	0.070736	unknown	findable	0.70395	0.89286	1.2143	False	0.007623	0.007669	0.006355	0.015793	0.017531	0.018095
EBON	2778	alpha	4	400	BON	additive	775	19	0	0.010135	0.026316	38	0.026316	0.026316	0.021291	61	0.22412	0.35154	0.018898	unknown	findable	0.62077	0.68852	1.2623	True	0.013315	0.01192	0.00827	0.025611	0.024544	0.021851
MUSER	2779	par	5	800	USE	additive	348	32	0.375	0.33333	0.4	30	0.4	0.025	0.011169	32	0.22339	0.058901	0.48894	learning	findable	0.80497	0.6875	1.4688	False	0.007225	0.00938	0.011695	0.013766	0.01943	0.02438
HILTS	2780	par	5	800	ILT	additive	282	12	0.14286	0.1978	0.17143	35	0.17143	0.028571	0.0097731	28	0.22339	0.22696	0.20344	unknown	findable	0.43828	0.17857	1.3214	False	0.009144	0.010104	0.010165	0.020444	0.025381	0.028574
SHAW	2781	par	4	400	SHA	additive	357	28	0.35897	0.36667	0.4	30	0.4	0.041026	0.013613	39	0.22339	0.090178	0.43652	learning	findable	0.64078	0.82051	1.1795	False	0.00994	0.009139	0.005945	0.023906	0.021938	0.018397
FRAE	2782	alpha	4	400	RAE	additive	752	18	0.019417	0.040925	0.034884	86	0.034884	0.015466	0.035951	103	0.22241	0.31735	0.036318	unknown	findable	0.5486	0.32039	1.3883	False	0.024791	0.027367	0.03032	0.041388	0.046655	0.048289
MURE	2783	par	4	400	RUM	cellmate	1041	1	0.4918	0.39572	0.51786	56	0.51786	0.026054	0.021291	61	0.22189	0.038682	0.62542	learning	findable	0.41868	0.2459	1.459	False	0.01503	0.016482	0.017705	0.03013	0.035567	0.039353
IDOL	2784	alpha	4	400	LOI	cellmate	487	5	0.0090909	0.010453	0.023529	85	0.023529	0.014439	0.038394	110	0.22174	0.33191	0.022853	unknown	findable	0.42123	0.48182	1.2	True	0.02106	0.020841	0.01805	0.047093	0.053527	0.057106
YENS	2785	alpha	4	400	SNY	cellmate	679	0	0.065934	0.073171	0.083333	84	0.083333	0.017399	0.031763	91	0.22106	0.27955	0.09796	unknown	hard to see	0.13135	0.098901	1.1978	False	0.02057	0.021517	0.01849	0.036516	0.039136	0.038479
MOSTE	2786	par	5	800	OSTE	additive	730	21	0.42466	0.41451	0.43548	62	0.43548	0.010826	0.02548	73	0.22068	0.00072337	0.56309	learning	findable	0.77634	0.67123	1.4384	False	0.015951	0.020117	0.02577	0.025347	0.036381	0.046449
SELLA	2787	alpha	5	800	SEL	additive	220	28	0.041667	0.073009	0.052632	57	0.052632	0.010965	0.025131	72	0.22045	0.33463	0.06565	unknown	findable	0.65615	0.40278	1.5417	False	0.014944	0.020004	0.028865	0.019201	0.030068	0.039901
TOGA	2788	par	4	400	TOG	additive	574	2	0.058824	0.10995	0.081967	61	0.081967	0.023144	0.023735	68	0.21972	0.2797	0.095331	unknown	findable	0.44273	0.19118	1.3235	False	0.017386	0.016368	0.013525	0.037416	0.038627	0.038516
KINE	2789	par	4	400	KIN	additive	1774	27	0.36	0.36972	0.3913	46	0.3913	0.031304	0.017452	50	0.21853	0.10725	0.47707	learning	findable	0.57226	0.56	1.3	False	0.011791	0.01267	0.01359	0.017662	0.020051	0.021514
RADON	2790	alpha	5	800	ADON	additive	1271	0	0.051724	0.040268	0.065217	46	0.065217	0.013493	0.020244	58	0.21853	0.31995	0.087777	unknown	findable	0.64124	0.67241	1.4655	False	0.011668	0.013306	0.014995	0.024806	0.032476	0.038238
BLOT	2791	par	4	400	OLT	cellmate	338	5	0.23529	0.20982	0.28125	32	0.28125	0.045956	0.011867	34	0.21815	0.16968	0.31717	unknown	findable	0.3312	0.35294	1.1471	False	0.00862	0.008353	0.007275	0.019909	0.020795	0.020448
NIBS	2792	par	4	400	SNI	cellmate	927	15	0.08	0.1145	0.11111	36	0.11111	0.031111	0.017452	50	0.21718	0.26905	0.12013	unknown	hard to see	0.29597	0.14	1.2	False	0.010395	0.009987	0.00803	0.0228	0.023207	0.02185
FIAR	2793	alpha	4	400	IAR	additive	785	6	0.012658	0.063415	0.032258	62	0.032258	0.0196	0.027574	79	0.21618	0.31722	0.030261	unknown	hard to see	0.28344	0	1.2532	False	0.017067	0.017949	0.01982	0.035532	0.040023	0.041075
DSOS	2794	alpha	4	400	DSO	additive	471	2	0	0.0033333	0.02381	42	0.02381	0.02381	0.022688	65	0.21607	0.34195	0.01686	unknown	findable	0.42361	0.24615	1.2923	False	0.015566	0.015225	0.010245	0.025218	0.02431	0.021317
DORP	2795	alpha	4	400	DRO	cellmate	976	5	0.090909	0.083942	0.11905	42	0.11905	0.028139	0.019197	55	0.21607	0.26049	0.13533	unknown	findable	0.42684	0.56364	1.1273	False	0.011226	0.012007	0.01271	0.026769	0.031031	0.034146
SERF	2796	alpha	4	400	EFS	cellmate	750	2	0.0066667	0.013055	0.016949	118	0.016949	0.010282	0.052356	150	0.21534	0.32931	0.01655	unknown	findable	0.47057	0.23333	1.34	False	0.030756	0.037717	0.04462	0.048041	0.062559	0.069756
CLOD	2797	par	4	400	OLD	cellmate	295	4	0.14286	0.14894	0.17949	39	0.17949	0.03663	0.01466	42	0.21479	0.21889	0.21199	unknown	findable	0.40319	0.35714	1.2381	False	0.008129	0.007458	0.0056	0.023352	0.024588	0.025014
SPAM	2798	par	4	400	SAM	cellmate	632	13	0.18919	0.23482	0.23077	39	0.23077	0.04158	0.012914	37	0.21479	0.19434	0.25439	unknown	findable	0.69244	0.81081	1.2432	False	0.009151	0.01008	0.01138	0.018586	0.021963	0.023969
FANO	2799	alpha	4	400	ANO	additive	369	2	0.044118	0.039216	0.066667	45	0.066667	0.022549	0.023735	68	0.21408	0.30526	0.072709	unknown	findable	0.56873	0.58824	1.2794	False	0.01231	0.01055	0.007645	0.032558	0.03172	0.030065
MINAE	2800	alpha	5	800	MINA	additive	907	3	0.030769	0.029268	0.042553	47	0.042553	0.011784	0.022688	65	0.21388	0.34767	0.0565	unknown	findable	0.38266	0.23077	1.2615	False	0.015051	0.018359	0.02786	0.024673	0.034367	0.045345
TOTED	2801	par	5	800	TOTE	additive	911	8	0.33333	0.39113	0.35294	34	0.35294	0.019608	0.013613	39	0.21353	0.072736	0.43587	learning	findable	0.86621	0.84615	1.3846	False	0.012853	0.014375	0.016285	0.017416	0.02381	0.02922
OONT	2802	alpha	4	400	ONT	additive	296	8	0	0.0018315	0.014925	67	0.014925	0.014925	0.035602	102	0.21255	0.34738	0.010895	unknown	findable	0.54111	0.019608	1.598	True	0.028383	0.028643	0.025345	0.041851	0.047012	0.050134
RIPT	2803	alpha	4	400	IPT	additive	488	2	0.029412	0.044335	0.051724	58	0.051724	0.022312	0.023735	68	0.21183	0.29279	0.055776	unknown	findable	0.52153	0.33824	1.3529	False	0.016929	0.018251	0.02226	0.033592	0.037623	0.0417
HEME	2804	par	4	400	HEM	additive	4082	0	0.020408	0.13504	0.051282	39	0.051282	0.030874	0.017103	49	0.21121	0.29567	0.047137	unknown	findable	0.34041	0.38776	1.3061	False	0.013116	0.012312	0.00925	0.020368	0.020147	0.018845
SOTS	2805	par	4	400	OSS	cellmate	840	20	0.19689	0.19746	0.20472	127	0.20472	0.0078332	0.067365	193	0.21107	0.197	0.25258	unknown	findable	0.39757	0.49223	1.1554	False	0.050525	0.061085	0.077865	0.057977	0.074156	0.085876
CONTE	2806	par	5	800	ONT	additive	296	8	0.51613	0.37173	0.5283	53	0.5283	0.012173	0.02164	62	0.21074	0	0.63853	learning	findable	0.81932	0.77419	1.3871	False	0.014614	0.016433	0.022635	0.026761	0.035076	0.04563
SESE	2807	alpha	4	400	EES	cellmate	244	14	0.0051813	0.014222	0.012987	154	0.012987	0.0078057	0.067365	193	0.21033	0.32617	0.012534	unknown	findable	0.42981	0	1.3886	False	0.05673	0.072877	0.1059	0.043367	0.059683	0.074926
MARG	2808	par	4	400	MAR	additive	359	22	0.11111	0.19444	0.13889	36	0.13889	0.027778	0.018848	54	0.20942	0.24499	0.16831	unknown	findable	0.48166	0.62963	1.1481	False	0.010487	0.011909	0.015525	0.022803	0.028209	0.032917
ARBS	2809	alpha	4	400	BRA	cellmate	791	18	0.016667	0.029412	0.041667	48	0.041667	0.025	0.020942	60	0.20942	0.30095	0.04042	unknown	findable	0.48531	0.05	1.4167	True	0.014585	0.015775	0.016525	0.025718	0.028768	0.028639
AERIES	2810	alpha	6	1400	AER	additive	153	18	0.0125	0.0072202	0.017857	56	0.017857	0.0053571	0.027923	80	0.20942	0.44436	0.029701	unknown	findable	0.37807	0.0125	1.3125	True	0.015163	0.02434	0.06145	0.014902	0.028412	0.046602
HAST	2811	par	4	400	SHA	cellmate	357	28	0.46781	0.52021	0.47423	194	0.47423	0.0064156	0.081326	233	0.2087	0.024847	0.60211	learning	findable	0.61201	0.58798	1.3176	False	0.056847	0.066647	0.07769	0.088713	0.11043	0.12724
VEIL	2812	par	4	400	VEI	additive	588	3	0.088889	0.10156	0.12195	41	0.12195	0.033062	0.015707	45	0.20772	0.24329	0.13321	unknown	findable	0.32605	0	1.2889	False	0.010466	0.011319	0.012305	0.018335	0.020094	0.021903
BRIO	2813	alpha	4	400	RIO	additive	673	2	0	0.01938	0.027027	37	0.027027	0.027027	0.019197	55	0.20754	0.32472	0.020344	unknown	hard to see	0.21861	0	1.1818	False	0.011285	0.011288	0.010455	0.02486	0.026548	0.027048
DRAG	2814	alpha	4	400	DRA	additive	491	11	0.074627	0.066327	0.096774	62	0.096774	0.022147	0.023386	67	0.20717	0.25718	0.11657	unknown	findable	0.53301	0.52239	1.2836	False	0.01415	0.01581	0.019515	0.029336	0.035911	0.040931
TRASS	2815	alpha	5	800	RASS	additive	919	7	0.04918	0.07971	0.061224	49	0.061224	0.012044	0.021291	61	0.20515	0.30919	0.078101	unknown	findable	0.86917	0.80328	1.4262	False	0.014571	0.019868	0.030285	0.017921	0.023989	0.028214
HARD	2816	par	4	400	HAR	additive	2720	32	0.33913	0.34887	0.35185	108	0.35185	0.012721	0.04014	115	0.20425	0.11219	0.4555	learning	findable	0.40432	0.2	1.287	False	0.026225	0.028611	0.03314	0.056062	0.066353	0.073207
RIBA	2817	alpha	4	400	RIB	additive	931	4	0	0.020588	0.022727	44	0.022727	0.022727	0.022339	64	0.20308	0.32263	0.017494	unknown	hard to see	0.27009	0.125	1.1719	False	0.014217	0.015225	0.01695	0.027301	0.030298	0.031367
PRAM	2818	par	4	400	PRA	additive	434	26	0.15385	0.19173	0.18182	33	0.18182	0.027972	0.01815	52	0.20308	0.20719	0.21477	unknown	findable	0.44825	0.57692	1.1538	False	0.00924	0.010615	0.01388	0.021297	0.02643	0.031296
ATOP	2819	alpha	4	400	ATO	additive	1300	7	0	0.012681	0.014925	67	0.014925	0.014925	0.033857	97	0.20213	0.33035	0.012093	unknown	findable	0.37768	0.35052	1.2165	True	0.023864	0.026328	0.03232	0.045219	0.054807	0.06493
ULNA	2820	alpha	4	400	LUN	cellmate	698	0	0	0.0030488	0.021277	47	0.021277	0.021277	0.023735	68	0.202	0.32259	0.015913	unknown	hard to see	0.29652	0	1.4118	True	0.013671	0.012678	0.010335	0.033899	0.035642	0.035766
NEIF	2821	alpha	4	400	NEI	additive	590	7	0	0.0021645	0.015385	65	0.015385	0.015385	0.03281	94	0.20191	0.32943	0.01202	unknown	hard to see	0.29926	0	1.266	False	0.020918	0.021347	0.020745	0.038756	0.040913	0.041371
LADS	2822	par	4	400	DAL	cellmate	786	9	0.26761	0.25964	0.27778	90	0.27778	0.010172	0.049564	142	0.20167	0.12713	0.35783	learning	findable	0.47902	0.52817	1.2324	False	0.027346	0.031388	0.03685	0.049918	0.060942	0.067644
CORNS	2823	par	5	800	RNS	additive	182	17	0.45098	0.42254	0.46512	43	0.46512	0.014136	0.017801	51	0.20131	0	0.58198	learning	findable	0.63377	0.7451	1.2353	False	0.008755	0.010656	0.015765	0.018339	0.024433	0.030546
SODA	2824	par	4	400	ODA	additive	628	2	0.099379	0.10881	0.10833	120	0.10833	0.0089545	0.056195	161	0.20128	0.25702	0.13785	unknown	findable	0.45415	0.3354	1.2919	False	0.034505	0.036128	0.03205	0.06056	0.067094	0.067887
REMS	2825	par	4	400	REM	additive	394	40	0.15698	0.15815	0.16535	127	0.16535	0.0083776	0.060035	172	0.20118	0.21679	0.21528	unknown	findable	0.44949	0.48837	1.2267	False	0.038881	0.049231	0.06742	0.057946	0.078117	0.091654
SAPS	2826	par	4	400	ASP	cellmate	566	15	0.1831	0.17347	0.20339	59	0.20339	0.020291	0.024782	71	0.20114	0.19119	0.25257	unknown	findable	0.36142	0.43662	1.1408	False	0.015887	0.018473	0.024705	0.020956	0.02489	0.026954
GATH	2827	par	4	400	GAT	additive	1318	13	0.26027	0.25	0.28	50	0.28	0.019726	0.02548	73	0.20105	0.13266	0.3491	unknown	findable	0.61264	0.75342	1.2055	False	0.014178	0.01393	0.01389	0.033666	0.036206	0.038104
LUST	2828	par	4	400	LUS	additive	627	7	0.39785	0.38525	0.41333	75	0.41333	0.015484	0.032461	93	0.20105	0.056024	0.52035	learning	findable	0.32752	0	1.2903	False	0.019332	0.02013	0.019375	0.039191	0.044876	0.049512
NAILS	2829	par	5	800	AILS	additive	523	21	0.32955	0.35305	0.33766	77	0.33766	0.0081169	0.030716	88	0.19945	0.065904	0.46909	learning	findable	0.57539	0.64773	1.25	False	0.017599	0.023146	0.036575	0.029877	0.044035	0.059009
RUNT	2830	par	4	400	TUR	cellmate	666	8	0.41304	0.42157	0.42857	77	0.42857	0.015528	0.032112	92	0.19945	0.050107	0.53382	learning	findable	0.52518	0.57609	1.25	False	0.02173	0.022708	0.023155	0.04513	0.049982	0.052713
SEGO	2831	alpha	4	400	SEG	additive	539	3	0	0.003413	0.013333	75	0.013333	0.013333	0.037347	107	0.19919	0.32746	0.010764	unknown	findable	0.52803	0.056075	1.4953	False	0.026368	0.027891	0.026705	0.043343	0.050019	0.05384
PELT	2832	par	4	400	ELT	additive	492	7	0.26866	0.30505	0.28986	69	0.28986	0.021198	0.023386	67	0.1983	0.14696	0.36738	learning	findable	0.41581	0.38806	1.2388	False	0.017859	0.019435	0.02328	0.031156	0.036429	0.040686
SURED	2833	par	5	800	URED	additive	792	6	0.25862	0.3022	0.27083	48	0.27083	0.012213	0.020244	58	0.19779	0.11727	0.36585	learning	findable	0.59894	0.68966	1.2414	False	0.01229	0.01649	0.024115	0.020522	0.031454	0.041714
CEAS	2834	par	4	400	ESC	cellmate	646	22	0.11243	0.1372	0.12081	149	0.12081	0.0083793	0.058988	169	0.19771	0.23763	0.15149	unknown	findable	0.46213	0.40828	1.2722	False	0.045554	0.054609	0.072905	0.060825	0.074756	0.086874
NOEL	2835	alpha	4	400	LON	cellmate	332	6	0.034286	0.026432	0.042373	118	0.042373	0.0080872	0.061082	175	0.19759	0.3107	0.050725	unknown	hard to see	0.28208	0	1.2514	False	0.045954	0.047156	0.040985	0.072938	0.082829	0.086088
ALERT	2836	alpha	5	800	LER	additive	124	151	0.023952	0.015247	0.028169	142	0.028169	0.0042169	0.05829	167	0.19664	0.32728	0.03856	unknown	findable	0.52941	0.22156	1.4072	True	0.030394	0.044021	0.093385	0.042744	0.070841	0.10509
TAIS	2837	par	4	400	AIT	cellmate	403	5	0.1768	0.20291	0.18069	321	0.18069	0.0038898	0.12635	362	0.19659	0.20053	0.24284	unknown	findable	0.63011	0.5663	1.3481	False	0.088915	0.11112	0.17653	0.11617	0.15384	0.19413
RAYS	2838	par	4	400	RAY	additive	363	5	0.42029	0.38525	0.44068	59	0.44068	0.020388	0.024084	69	0.19641	0.04512	0.54554	learning	findable	0.54046	0.46377	1.3188	False	0.015519	0.016432	0.014495	0.031131	0.032295	0.030034
TRAY	2839	par	4	400	RAY	additive	363	5	0.20202	0.19815	0.21622	74	0.21622	0.014196	0.034555	99	0.19622	0.17615	0.26731	unknown	findable	0.33967	0.32323	1.1818	False	0.020062	0.022374	0.02511	0.039344	0.04523	0.04866
ECHT	2840	alpha	4	400	CHT	additive	1089	1	0	0.0021739	0.017544	57	0.017544	0.017544	0.027923	80	0.19595	0.31719	0.014233	unknown	hard to see	0.3103	0.1125	1.3625	True	0.021795	0.020738	0.018	0.04432	0.04565	0.04611
NAAM	2841	alpha	4	400	AAM	additive	1723	0	0	0.013274	0.05	40	0.05	0.05	0.0097731	28	0.19546	0.24307	0.036061	unknown	findable	0.35242	0	1.5357	False	0.013011	0.012742	0.00907	0.021752	0.021313	0.019452
TAMERS	2842	par	6	1400	MER	additive	623	60	0.52381	0.47619	0.53333	30	0.53333	0.0095238	0.01466	42	0.19546	0	0.7524	known	findable	0.83816	0.71429	1.5	False	0.006984	0.011093	0.026795	0.011216	0.019452	0.029633
WEIR	2843	alpha	4	400	WIR	cellmate	932	3	0.025974	0.036797	0.044118	68	0.044118	0.018144	0.026876	77	0.19505	0.27841	0.04838	unknown	hard to see	0.25045	0	1.2208	False	0.018401	0.019187	0.0169	0.033561	0.035766	0.034851
HUED	2844	alpha	4	400	HUE	additive	669	0	0.083333	0.092233	0.12195	41	0.12195	0.038618	0.012565	36	0.1941	0.22256	0.1259	unknown	hard to see	0.14604	0.22222	1.1667	False	0.009809	0.007975	0.003985	0.027794	0.025749	0.022515
DERMA	2845	alpha	5	800	ERM	additive	610	8	0.016393	0.028662	0.027778	36	0.027778	0.011384	0.021291	61	0.19391	0.37277	0.034409	unknown	findable	0.3496	0.04918	1.2787	False	0.010297	0.013469	0.02094	0.018894	0.028544	0.037623
DUAN	2846	alpha	4	400	UAN	additive	1692	0	0	0.023333	0.022727	44	0.022727	0.022727	0.021291	61	0.19356	0.30751	0.017972	unknown	hard to see	0.21997	0	1.3279	False	0.012015	0.010905	0.008045	0.031643	0.031996	0.030447
GRENS	2847	alpha	5	800	REN	additive	335	27	0.075758	0.063776	0.086207	58	0.086207	0.010449	0.023037	66	0.19257	0.2679	0.1145	unknown	findable	0.62574	0.60606	1.3182	False	0.011361	0.015529	0.026255	0.018988	0.028858	0.038701
SEMI	2848	alpha	4	400	MIS	cellmate	586	20	0.027027	0.048649	0.034483	145	0.034483	0.0074557	0.064572	185	0.19257	0.29579	0.042653	unknown	findable	0.46669	0	1.4432	False	0.04365	0.052024	0.067105	0.062344	0.080921	0.095662
NOWT	2849	alpha	4	400	ONT	cellmate	296	8	0.085714	0.074766	0.125	32	0.125	0.039286	0.012216	35	0.19197	0.22496	0.13361	unknown	findable	0.60164	0.34286	1.4571	False	0.0102	0.008759	0.00529	0.026829	0.023717	0.019928
MENG	2850	par	4	400	ENG	additive	681	9	0.10169	0.10577	0.125	40	0.125	0.023305	0.020593	59	0.19197	0.23744	0.15122	unknown	findable	0.38022	0.44068	1.1695	False	0.011916	0.012511	0.0143	0.024092	0.028092	0.032817
WAIST	2851	par	5	800	WAI	additive	821	2	0.32432	0.29018	0.34286	35	0.34286	0.018533	0.012914	37	0.19147	0.068927	0.42584	learning	findable	0.58211	0.72973	1.1892	False	0.006773	0.007885	0.00934	0.014046	0.017156	0.019677
CHINS	2852	par	5	800	CHIN	additive	235	8	0.325	0.34956	0.34211	38	0.34211	0.017105	0.013962	40	0.19105	0.068893	0.45549	learning	findable	0.7286	0.775	1.3	False	0.007255	0.008151	0.009155	0.017348	0.022613	0.026514
SITARS	2853	alpha	6	1400	TARS	additive	635	21	0.06	0.050761	0.067797	59	0.067797	0.0077966	0.017452	50	0.19049	0.28616	0.11646	unknown	findable	0.6516	0.86	1.16	False	0.009013	0.014357	0.040765	0.012302	0.022511	0.037463
MALL	2854	par	4	400	MAL	additive	645	13	0.60465	0.63821	0.63636	33	0.63636	0.031712	0.015009	43	0.19039	0	0.81532	known	findable	0.77261	0.7907	1.3256	False	0.008049	0.008449	0.00886	0.016522	0.019896	0.023261
SLOP	2855	par	4	400	OLS	cellmate	738	13	0.15217	0.25138	0.18182	44	0.18182	0.029644	0.016056	46	0.19039	0.19319	0.22167	unknown	findable	0.35217	0.32609	1.1957	False	0.014063	0.015369	0.01588	0.027289	0.03187	0.034735
INLETS	2856	alpha	6	1400	ETS	additive	782	108	0.023256	0.018519	0.032258	31	0.032258	0.0090023	0.015009	43	0.18916	0.39041	0.052742	unknown	findable	0.70034	0.55814	1.4419	True	0.009054	0.012986	0.024075	0.013936	0.023721	0.035208
RUSA	2857	alpha	4	400	RSA	cellmate	684	8	0	0.0099668	0.012658	79	0.012658	0.012658	0.037347	107	0.1891	0.31166	0.010274	unknown	findable	0.3156	0	1.2804	False	0.026807	0.029595	0.03108	0.048437	0.056054	0.059626
NEFS	2858	alpha	4	400	EFS	additive	750	2	0	0.018868	0.020408	49	0.020408	0.020408	0.023037	66	0.18805	0.30126	0.016346	unknown	findable	0.39045	0.030303	1.3182	False	0.016044	0.015418	0.01176	0.031862	0.029724	0.027022
NIEF	2859	alpha	4	400	NEI	cellmate	590	7	0	0.0048077	0.015625	64	0.015625	0.015625	0.030017	86	0.18761	0.30583	0.013436	unknown	findable	0.3452	0.32558	1.186	False	0.021483	0.02171	0.019975	0.040052	0.042166	0.042444
AGON	2860	alpha	4	400	GON	additive	700	1	0.051282	0.040359	0.068493	73	0.068493	0.017211	0.027225	78	0.18743	0.25293	0.084188	unknown	findable	0.36163	0.4359	1.3077	True	0.01834	0.017838	0.015855	0.039015	0.042678	0.045465
AYIN	2861	alpha	4	400	YIN	additive	582	3	0	0.017094	0.026316	38	0.026316	0.026316	0.017801	51	0.18738	0.29391	0.021817	unknown	findable	0.39911	0.078431	1.3137	True	0.011252	0.009612	0.006315	0.029743	0.027081	0.023731
LEARE	2862	par	5	800	EARE	additive	1228	42	0.60606	0.50109	0.61111	90	0.61111	0.0050505	0.046073	132	0.18615	0	0.81956	known	findable	0.66394	0.91667	1.1439	False	0.027252	0.039896	0.08624	0.027915	0.047674	0.07284
EECH	2863	alpha	4	400	CHE	cellmate	267	60	0	0.003937	0.033333	30	0.033333	0.033333	0.013962	40	0.18615	0.28493	0.026954	unknown	findable	0.57665	0.15	1.575	True	0.013735	0.013064	0.011135	0.020311	0.019588	0.018212
CESTA	2864	alpha	5	800	ESTA	additive	776	24	0.017857	0.012158	0.02381	84	0.02381	0.0059524	0.039092	112	0.18615	0.33664	0.030202	unknown	findable	0.35793	0.15179	1.2589	False	0.022539	0.031058	0.05242	0.031945	0.04973	0.069128
FLAT	2865	par	4	400	FLA	additive	924	5	0.31148	0.3267	0.33333	63	0.33333	0.021858	0.021291	61	0.18615	0.11365	0.42275	learning	findable	0.64457	0.80328	1.1967	False	0.013747	0.014297	0.016435	0.03086	0.034889	0.037481
IDEM	2866	alpha	4	400	IME	cellmate	171	32	0	0.0015924	0.010989	91	0.010989	0.010989	0.041885	120	0.18411	0.30532	0.0098028	unknown	findable	0.33637	0.05	1.2667	True	0.023233	0.025457	0.0289	0.042621	0.052452	0.060401
ALIST	2867	alpha	5	800	LIS	additive	397	27	0.034247	0.027523	0.03876	129	0.03876	0.0045131	0.05096	146	0.18399	0.30059	0.056976	unknown	findable	0.64455	0.50685	1.4041	True	0.025484	0.034367	0.063195	0.040139	0.061793	0.089295
ECOD	2868	alpha	4	400	DEC	cellmate	740	12	0	0.002451	0.016667	60	0.016667	0.016667	0.027574	79	0.18383	0.29852	0.014016	unknown	findable	0.54445	0.48101	1.3165	True	0.017259	0.016269	0.012355	0.036756	0.037466	0.037336
YALE	2869	alpha	4	400	YAL	additive	636	2	0.047059	0.074766	0.0625	64	0.0625	0.015441	0.029668	85	0.18325	0.26817	0.073193	unknown	findable	0.52243	0.34118	1.3529	False	0.01801	0.018969	0.018315	0.03341	0.037131	0.03819
TAHR	2870	alpha	4	400	THA	cellmate	530	8	0.0073529	0.0059666	0.016949	118	0.016949	0.0095962	0.047469	136	0.18221	0.28554	0.017897	unknown	hard to see	0.28891	0	1.2574	False	0.039146	0.042664	0.04224	0.074896	0.082266	0.085243
IDEE	2871	alpha	4	400	EID	cellmate	470	5	0	0.0013661	0.010417	96	0.010417	0.010417	0.04363	125	0.18179	0.30213	0.0091599	unknown	findable	0.72039	0.52	1.56	True	0.035423	0.038868	0.044795	0.038457	0.045203	0.049156
