word	len	present	found	opportunity	pts	lc	beliefRaw	beliefWeighted	present_s7to10	found_s7to10	beliefWeighted_s7to10	present_train	found_train	beliefWeighted_train	present_test	found_test	beliefWeighted_test	present_q1	found_q1	beliefWeighted_q1	present_q4	found_q4	beliefWeighted_q4
ABRADERS	8	1	0	1	2200	7	0.079392	0.13603															
ABRADES	7	9	0	3.8746	1800	7	0.021519	0.055615	2	0	0.20293	1	0	0.23137	1	0	0.52061	1	0	0.25961	3	0	0.12807
ABRADING	8	2	0	2	2200	7	0.059418	0.090507	1	0	0.17463	1	0	0.18505							1	0	0.17201
ABRAID	6	5	0	2.4817	1400	6	0.055067	0.084772										2	0	0.17333			
ABRAIDS	7	1	0	0.301	1800	7	0.079392	0.2098										1	0	0.24241			
ABRAM	5	18	0	12.619	800	5	0.030726	0.031641	6	0	0.085608	4	0	0.12207	2	0	0.18039	2	0	0.19253	7	0	0.074423
ABRASION	8	2	0	0.17809	2200	7	0.059418	0.23191															
ABRASIVE	8	1	0	0	2200	7	0.079392	0.27371															
ABRAY	5	14	0	9.7435	800	5	0.038029	0.039826	5	0	0.09045	4	0	0.10667	1	0	0.25405	2	0	0.19168	5	0	0.090222
ABRAYED	7	1	0	0.77545	1800	7	0.079392	0.15335	1	0	0.19783				1	0	0.34476				1	0	0.19482
ABRAYS	6	4	0	2.233	1400	6	0.063916	0.091185															
ABREACT	7	5	0	2.2145	1800	7	0.033861	0.084445	1	0	0.20198	1	0	0.21238				1	0	0.17616	1	0	0.1989
ABREACTS	8	4	0	2.2145	2200	7	0.039528	0.084445	1	0	0.20198	1	0	0.21238				1	0	0.17616	1	0	0.1989
ABREAST	7	14	0	3.8261	1800	7	0.014784	0.056175	3	0	0.14393	3	0	0.15386				3	0	0.14846	3	0	0.1418
ABREGE	6	3	0	2.1587	1400	6	0.076154	0.093296	2	0	0.13219	1	0	0.20955	1	0	0.22321				2	0	0.13129
ABREGES	7	2	0	0.89142	1800	7	0.059418	0.14389	1	0	0.23587				1	0	0.4028				1	0	0.23222
ABRI	4	136	2	97.344	400	4	0.021512	0.027056	40	0	0.023725	28	0	0.033686	12	0	0.073767	27	1	0.086549	43	0	0.022066
ABRIDGE	7	4	0	0.84365	1800	7	0.039528	0.14764	1	0	0.30597				1	0	0.50382				1	0	0.30106
ABRIDGED	8	1	0	0.51291	2200	7	0.079392	0.18018															
ABRIDGER	8	1	0	0	2200	7	0.079392	0.27371															
ABRIDGES	8	1	0	0.15265	2200	7	0.079392	0.23708															
ABRIM	5	23	0	17.098	800	5	0.024779	0.023969	7	0	0.078422	6	0	0.09084	1	0	0.25405	2	0	0.17271	7	0	0.078228
ABRIN	5	55	0	36.839	800	5	0.011068	0.011587	11	0	0.056309	6	0	0.088757	5	0	0.12427	13	0	0.043893	11	0	0.056174
ABRINS	6	23	0	13.23	1400	6	0.015769	0.020982	4	0	0.11541	2	0	0.16856	2	0	0.23191	3	0	0.12558	4	0	0.1146
ABRIS	5	65	1	45.251	800	5	0.024179	0.030944	17	0	0.036677	11	0	0.05605	6	0	0.096408	15	0	0.039924	18	0	0.034418
ABROAD	6	11	0	5.5678	1400	6	0.03008	0.045261	5	0	0.094239	2	0	0.19585	3	0	0.15082	1	0	0.23889	5	0	0.093552
ABROADS	7	5	0	1.2785	1800	7	0.033861	0.11932	1	0	0.27031				1	0	0.45334	1	0	0.25961	1	0	0.26605
ABROGATE	8	1	0	0.85485	2200	7	0.079392	0.14675															
ABROGATES	9	1	0	0.85485	2600	7	0.079392	0.14675															
ABROGATIVE	10	1	0	0.85485	3000	7	0.079392	0.14675															
ABROOKE	7	1	0	0.32227	1800	7	0.079392	0.20639	1	0	0.27031				1	0	0.45334				1	0	0.26605
ABROSIA	7	5	0	1.0763	1800	7	0.033861	0.131	3	0	0.23442	2	0	0.27141	1	0	0.51392	1	0	0.26366	3	0	0.23079
ABROSIAS	8	1	0	0.15265	2200	7	0.079392	0.23708	1	0	0.31327				1	0	0.51392				1	0	0.30822
ABRUPT	6	3	0	1.7576	1400	6	0.076154	0.10661															
ABRUPTS	7	2	0	0.42742	1800	7	0.059418	0.19106															
ABS	3	302	10	228.66	100	3	0.036386	0.046732	92	4	0.0675	71	2	0.051313	21	2	0.16131	64	0	0.014513	94	4	0.066314
ABSCISE	7	3	0	1.4357	1800	7	0.047474	0.11158															
ABSCISED	8	2	0	1.1912	2200	7	0.059418	0.1241															
ABSEIL	6	26	0	15.499	1400	6	0.014093	0.018106	6	0	0.088621	6	0	0.09791				6	0	0.093236	6	0	0.087968
ABSEILED	8	1	0	0.72581	2200	7	0.079392	0.1578										1	0	0.17693			
ABSEILER	8	3	0	1.0311	2200	7	0.047474	0.13394										1	0	0.17693			
ABSEILS	7	9	0	5.6388	1800	7	0.021519	0.04081	2	0	0.14946	2	0	0.15952				3	0	0.12331	2	0	0.14725
ABSENCE	7	4	0	0.93041	1800	7	0.039528	0.14097	1	0	0.32643				1	0	0.53197	2	0	0.21578	1	0	0.32114
ABSENCES	8	1	0	0.37813	2200	7	0.079392	0.19796															
ABSENT	6	29	0	16.298	1400	6	0.012739	0.017272	4	0	0.1265	4	0	0.13858				9	0	0.062292	4	0	0.12563
ABSENTED	8	3	0	1.0168	2200	7	0.047474	0.1349										1	0	0.26366			
ABSENTER	8	4	0	1.1446	2200	7	0.039528	0.12681	1	0	0.31332	1	0	0.31943							1	0	0.30827
ABSENTERS	9	1	0	0.68388	2600	7	0.079392	0.16175															
ABSENTING	9	1	0	0.32057	2600	7	0.079392	0.20666										1	0	0.23835			
ABSENTLY	8	1	0	0.14771	2200	7	0.079392	0.23812															
ABSENTS	7	8	0	2.8116	1800	7	0.023677	0.071175	2	0	0.22969	2	0	0.23965				3	0	0.1656	2	0	0.22614
ABSEY	5	13	0	8.6445	800	5	0.040431	0.044195	3	0	0.12645	2	0	0.16535	1	0	0.23803	5	0	0.098	4	0	0.10868
ABSEYS	6	2	0	1.407	1400	6	0.094188	0.1218	1	0	0.19126				1	0	0.24309				1	0	0.1901
ABSINTH	7	4	0	1.5398	1800	7	0.039528	0.10698	3	0	0.15286	2	0	0.18505	1	0	0.46952				3	0	0.15059
ABSINTHE	8	3	0	1.5398	2200	7	0.047474	0.10698	2	0	0.15286	1	0	0.18505	1	0	0.46952				2	0	0.15059
ABSINTHES	9	1	0	1	2600	7	0.079392	0.13603	1	0	0.17463	1	0	0.18505							1	0	0.17201
ABSINTHS	8	1	0	1	2200	7	0.079392	0.13603	1	0	0.17463	1	0	0.18505							1	0	0.17201
ABSITS	6	14	0	7.732	1400	6	0.024517	0.034112	3	0	0.1735	2	0	0.21768	1	0	0.31334	6	0	0.083842	3	0	0.17241
ABSONANT	8	1	0	0.12212	2200	7	0.079392	0.2436										1	0	0.28716			
ABSTAIN	7	5	0	1.3196	1800	7	0.033861	0.11719	3	0	0.17487	3	0	0.1853				1	0	0.32857	3	0	0.17225
ABSTERGE	8	2	0	1.3493	2200	7	0.059418	0.1157	1	0	0.24913				1	0	0.42247	1	0	0.15732	1	0	0.24524
ABSTERSIVE	10	1	0	0.68388	3000	7	0.079392	0.16175										1	0	0.18178			
ABSTINENCE	10	1	0	0.12212	3000	7	0.079392	0.2436										1	0	0.28716			
ABSTINENT	9	2	0	0.73273	2600	7	0.059418	0.15716										1	0	0.28716			
ABSTRICT	8	1	0	0.20354	2200	7	0.079392	0.22696										1	0	0.26491			
ABSTRICTED	10	1	0	0.20354	3000	7	0.079392	0.22696										1	0	0.26491			
ABSTRUSE	8	2	0	0.69546	2200	7	0.059418	0.16064	1	0	0.25849	1	0	0.26754							1	0	0.25443
ABSURD	6	5	0	3.0666	1400	6	0.055067	0.072737	3	0	0.099612	1	0	0.18965	2	0	0.16616	1	0	0.34296	3	0	0.098892
ABSURDER	8	2	0	0.22871	2200	7	0.059418	0.22227	2	0	0.29243				2	0	0.48487				2	0	0.28777
ABSURDLY	8	1	0	0	2200	7	0.079392	0.27371										1	0	0.32857			
ABTHANE	7	3	0	0.85938	1800	7	0.047474	0.14639	2	0	0.36554	2	0	0.36742							2	0	0.35951
ABUILDING	9	1	0	0.89984	2600	7	0.079392	0.14325															
ABULIA	6	2	0	0.47543	1400	6	0.094188	0.19601										1	0	0.25042			
ABULIAS	7	1	0	0	1800	7	0.079392	0.27371															
ABULIC	6	2	0	0.85236	1400	6	0.094188	0.15724										1	0	0.26211			
ABUNA	5	18	0	12.263	800	5	0.030726	0.032468	6	0	0.088418	3	0	0.13268	3	0	0.17208	4	0	0.11948	6	0	0.088196
ABUNAS	6	3	0	1.22	1400	6	0.076154	0.13181	2	0	0.15581	1	0	0.18732	1	0	0.32869	1	0	0.30034	2	0	0.15479
ABUNE	5	23	0	16.326	800	5	0.024779	0.025015	5	0	0.094674	3	0	0.12879	2	0	0.2017	3	0	0.1258	6	0	0.085027
ABURST	6	12	0	6.0066	1400	6	0.027965	0.042448	5	0	0.084959	4	0	0.11382	1	0	0.23679	3	0	0.13891	5	0	0.084329
ABUSAGE	7	2	0	0.25141	1800	7	0.059418	0.21819	1	0	0.28673				1	0	0.47682				1	0	0.28217
ABUSE	5	42	13	30.026	800	5	0.30426	0.42812	21	4	0.28457	16	3	0.27334	5	1	0.34625	6	2	0.41733	21	4	0.28448
ABUSED	6	14	4	10.431	1400	6	0.27108	0.37439	8	0	0.048903	8	0	0.054519				3	1	0.43492	8	0	0.048519
ABUSER	6	23	7	15.933	1400	6	0.2933	0.42973	14	3	0.28805	11	2	0.24359	3	1	0.48081	1	0	0.23183	14	3	0.28791
ABUSERS	7	3	0	1.68	1800	7	0.047474	0.10136	3	0	0.12886	3	0	0.13836							3	0	0.12698
ABUSES	6	11	2	8.1086	1400	6	0.18133	0.251	6	1	0.25	5	1	0.30662	1	0	0.21252	3	1	0.36834	6	1	0.24966
ABUSING	7	5	2	1.8216	1800	7	0.32061	0.80808	1	0	0.22123	1	0	0.23137				3	1	1	1	0	0.21783
ABUSION	7	1	0	0.22496	1800	7	0.079392	0.22295										1	0	0.25961			
ABUT	4	64	4	46.291	400	4	0.073798	0.097311	21	1	0.10536	19	1	0.11324	2	0	0.25147	13	0	0.056858	21	1	0.10545
ABUTILON	8	1	0	0.31511	2200	7	0.079392	0.20753															
ABUTILONS	9	1	0	0.31511	2600	7	0.079392	0.20753															
ABUTMENT	8	1	0	0.25321	2200	7	0.079392	0.21788															
ABUTS	5	35	1	24.587	800	5	0.043352	0.055575	11	0	0.051967	10	0	0.056726	1	0	0.27727	8	0	0.063883	11	0	0.051843
ABUTTED	7	3	0	1.6488	1800	7	0.047474	0.10256	1	0	0.20593	1	0	0.2163				2	0	0.15574	1	0	0.20278
ABUTTER	7	6	0	2.9645	1800	7	0.029615	0.068422	2	0	0.15854	2	0	0.16878				2	0	0.15574	2	0	0.15618
ABUTTERS	8	2	0	1.8141	2200	7	0.059418	0.09651	1	0	0.17463	1	0	0.18505				1	0	0.16753	1	0	0.17201
ABUTTING	8	1	0	0.69299	2200	7	0.079392	0.16088	1	0	0.20798	1	0	0.21832							1	0	0.2048
ABVOLT	6	2	0	0.27778	1400	6	0.094188	0.2251	2	0	0.2455	2	0	0.26193							2	0	0.24417
ABVOLTS	7	2	0	0	1800	7	0.059418	0.27371	2	0	0.36554	2	0	0.36742							2	0	0.35951
ABY	3	74	0	53.912	100	3	0.0144	0.013791	25	0	0.04174	18	0	0.056556	7	0	0.12343	11	0	0.076162	26	0	0.041044
ABYE	4	35	0	24.435	400	4	0.025954	0.026016	8	0	0.090478	4	0	0.13992	4	0	0.16111	6	0	0.11266	9	0	0.083853
ABYEING	7	2	0	1.7511	1800	7	0.059418	0.09873	1	0	0.19783				1	0	0.34476				1	0	0.19482
ABYES	5	17	0	11.936	800	5	0.032276	0.033265	2	0	0.1712	2	0	0.17651				4	0	0.10167	3	0	0.12604
ABYS	4	18	0	12.661	400	4	0.046125	0.047139	4	0	0.15347	4	0	0.1558				4	0	0.13749	5	0	0.13507
ACADEMIC	8	2	0	1.6597	2200	7	0.059418	0.10214															
ACADEMICISM	11	1	0	0.77344	3400	7	0.079392	0.15353															
ACADEMICISMS	12	1	0	0.77344	3800	7	0.079392	0.15353															
ACADEMISM	9	1	0	0.77344	2600	7	0.079392	0.15353															
ACADEMISMS	10	1	0	0.77344	3000	7	0.079392	0.15353															
ACAI	4	129	2	92.626	400	4	0.022645	0.028408	28	0	0.034354	20	0	0.046179	8	0	0.10963	32	1	0.071987	30	0	0.03187
ACAIS	5	60	1	43.273	800	5	0.026103	0.032315	13	0	0.040866	9	0	0.053934	4	0	0.13664	13	0	0.044902	14	0	0.037583
ACALEPH	7	4	0	0.54458	1800	7	0.039528	0.17646	1	0	0.3354	1	0	0.33989				1	0	0.32857	1	0	0.32994
ACALEPHE	8	1	0	0.082197	2200	7	0.079392	0.25269	1	0	0.3354	1	0	0.33989							1	0	0.32994
ACALEPHES	9	1	0	0.082197	2600	7	0.079392	0.25269	1	0	0.3354	1	0	0.33989							1	0	0.32994
ACALEPHS	8	2	0	0.54458	2200	7	0.059418	0.17646	1	0	0.3354	1	0	0.33989							1	0	0.32994
ACANTH	6	14	0	8.4009	1400	6	0.024517	0.031698	3	0	0.15135	3	0	0.16487				3	0	0.10568	3	0	0.15035
ACANTHI	7	5	0	2.2106	1800	7	0.033861	0.084547	2	0	0.20296	2	0	0.21336				1	0	0.17942	2	0	0.19987
ACANTHOID	9	1	0	0	2600	7	0.079392	0.27371	1	0	0.36554	1	0	0.36742							1	0	0.35951
ACANTHS	7	2	0	0.61471	1800	7	0.059418	0.16873															
ACARID	6	20	0	11.456	1400	6	0.017898	0.023956	5	0	0.0887	4	0	0.11793	1	0	0.24384	6	0	0.079012	6	0	0.079258
ACARIDS	7	6	0	1.9557	1800	7	0.029615	0.091869										3	0	0.12478	1	0	0.35951
ACARINE	7	21	0	5.2719	1800	7	0.01028	0.043202	4	0	0.17744	3	0	0.22185	1	0	0.45922	6	0	0.14235	4	0	0.17477
ACARINES	8	9	0	2.2522	2200	7	0.021519	0.083461	4	0	0.17744	3	0	0.22185	1	0	0.45922	2	0	0.24585	4	0	0.17477
ACAROID	7	3	0	0.53136	1800	7	0.047474	0.17799										1	0	0.23669	1	0	0.35951
ACAROLOGY	9	1	0	0.19162	2600	7	0.079392	0.22925															
ACARUS	6	6	0	3.2369	1400	6	0.04837	0.06985										2	0	0.1408			
ACATER	6	62	0	43.644	1400	6	0.0061931	0.0067049	11	0	0.035624	8	0	0.05581	3	0	0.11039	18	0	0.024101	11	0	0.035338
ACATERS	7	33	0	19.342	1800	7	0.0067526	0.013302	7	0	0.051752	4	0	0.08837	3	0	0.18861	11	0	0.03834	7	0	0.051025
ACATES	6	69	0	46.51	1400	6	0.0055844	0.0063008	18	0	0.023937	13	0	0.036004	5	0	0.089708	18	0	0.025836	18	0	0.023741
ACATOUR	7	1	0	0	1800	7	0.079392	0.27371										1	0	0.32857			
ACATOURS	8	1	0	0	2200	7	0.079392	0.27371										1	0	0.32857			
ACAULOSE	8	1	0	1	2200	7	0.079392	0.13603										1	0	0.15067			
ACCA	4	29	0	22.588	400	4	0.030691	0.027982	10	0	0.074292	6	0	0.11084	4	0	0.15031	10	0	0.070962	10	0	0.07446
ACCABLE	7	1	0	0.28495	1800	7	0.079392	0.21244	1	0	0.27872				1	0	0.46541				1	0	0.2743
ACCAS	5	18	0	13.919	800	5	0.030726	0.028952	8	0	0.060281	6	0	0.077289	2	0	0.18093	6	0	0.077328	8	0	0.060135
ACCEDE	6	6	0	3.3842	1400	6	0.04837	0.067531	2	0	0.13778	1	0	0.21618	1	0	0.22906	1	0	0.20597	2	0	0.13685
ACCEDED	7	2	0	0.50991	1800	7	0.059418	0.18054										1	0	0.24585			
ACCEDER	7	2	0	0.71237	1800	7	0.059418	0.15904										1	0	0.24585			
ACCEDERS	8	1	0	0.42742	2200	7	0.079392	0.19106															
ACCEDES	7	5	0	2.5796	1800	7	0.033861	0.075804	2	0	0.15912	1	0	0.31036	1	0	0.30819	1	0	0.24585	2	0	0.15675
ACCEDING	8	1	0	0.71237	2200	7	0.079392	0.15904															
ACCEND	6	6	0	3.3685	1400	6	0.04837	0.067772	4	0	0.10909	3	0	0.15824	1	0	0.22906				4	0	0.10831
ACCENDED	8	1	0	0.22496	2200	7	0.079392	0.22295															
ACCENT	6	14	0	8.676	1400	6	0.024517	0.030802	9	0	0.050667	6	0	0.076242	3	0	0.1491				9	0	0.05027
ACCENTED	8	1	0	1	2200	7	0.079392	0.13603	1	0	0.17463				1	0	0.30819				1	0	0.17201
ACCENTOR	8	2	0	1.351	2200	7	0.059418	0.11562	2	0	0.14757	2	0	0.15759							2	0	0.14539
ACCENTS	7	7	0	3.2502	1800	7	0.026315	0.06381	6	0	0.084866	4	0	0.15094	2	0	0.24281				6	0	0.083651
ACCEPT	6	3	0	1.8682	1400	6	0.076154	0.10257	1	0	0.1821	1	0	0.19702				1	0	0.20597	1	0	0.18097
ACCEPTABLY	10	1	0	0	3000	7	0.079392	0.27371															
ACCEPTED	8	1	0	0.28495	2200	7	0.079392	0.21244										1	0	0.24585			
ACCEPTS	7	2	0	0.28495	1800	7	0.059418	0.21244										1	0	0.24585			
ACCESS	6	4	0	1.6712	1400	6	0.063916	0.10999										3	0	0.1642			
ACCESSARY	9	1	0	0.5699	2600	7	0.079392	0.17359															
ACCESSED	8	1	0	0.11248	2200	7	0.079392	0.24574										1	0	0.29005			
ACCESSORY	9	1	0	0.5699	2600	7	0.079392	0.17359															
ACCIDIA	7	1	0	0.22496	1800	7	0.079392	0.22295	1	0	0.29339				1	0	0.48623				1	0	0.28871
ACCIDIAS	8	1	0	0.22496	2200	7	0.079392	0.22295	1	0	0.29339				1	0	0.48623				1	0	0.28871
ACCIDIE	7	2	0	0.89382	1800	7	0.059418	0.14371	1	0	0.29339				1	0	0.48623				1	0	0.28871
ACCIDIES	8	1	0	0.22496	2200	7	0.079392	0.22295	1	0	0.29339				1	0	0.48623				1	0	0.28871
ACCINGE	7	3	0	2.1301	1800	7	0.047474	0.086731	2	0	0.13082	1	0	0.22516	1	0	0.30819				2	0	0.1289
ACCINGING	9	1	0	0.64114	2600	7	0.079392	0.166	1	0	0.21491	1	0	0.22516							1	0	0.21161
ACCITE	6	14	0	7.8441	1400	6	0.024517	0.033682	5	0	0.082135	2	0	0.21128	3	0	0.12153	2	0	0.19886	5	0	0.081524
ACCITED	7	1	0	0.99258	1800	7	0.079392	0.13654	1	0	0.17531				1	0	0.30927				1	0	0.17267
ACCITES	7	10	0	4.1169	1800	7	0.019722	0.052976	4	0	0.088707	1	0	0.28687	3	0	0.17696	2	0	0.22464	4	0	0.087434
ACCLIVITOUS	11	1	0	0	3400	7	0.079392	0.27371															
ACCLIVOUS	9	1	0	0	2600	7	0.079392	0.27371															
ACCLOY	6	1	0	0.92308	1400	6	0.12341	0.15162										1	0	0.17301			
ACCLOYS	7	1	0	0.28495	1800	7	0.079392	0.21244										1	0	0.24585			
ACCOAST	7	2	0	1.3419	1800	7	0.059418	0.11607															
ACCOASTING	10	1	0	1	3000	7	0.079392	0.13603															
ACCOIED	7	2	0	0.89984	1800	7	0.059418	0.14325	1	0	0.29339				1	0	0.48623	1	0	0.18286	1	0	0.28871
ACCOIL	6	3	0	1.7001	1400	6	0.076154	0.10883	2	0	0.15422	1	0	0.25383	1	0	0.22906				2	0	0.15321
ACCOILS	7	1	0	0	1800	7	0.079392	0.27371	1	0	0.36554	1	0	0.36742							1	0	0.35951
ACCORD	6	5	0	2.9126	1400	6	0.055067	0.075562	2	0	0.1533	2	0	0.16693							2	0	0.1523
ACCORDED	8	1	0	0.75963	2200	7	0.079392	0.15474	1	0	0.1997	1	0	0.21012							1	0	0.19666
ACCORDER	8	2	0	1.38	2200	7	0.059418	0.1142															
ACCORDERS	9	1	0	0.52518	2600	7	0.079392	0.17872															
ACCORDS	7	2	0	1.7596	1800	7	0.059418	0.098425	1	0	0.1997	1	0	0.21012							1	0	0.19666
ACCOST	6	12	0	7.3891	1400	6	0.027965	0.035497	3	0	0.095647	1	0	0.19616	2	0	0.15356	2	0	0.16856	3	0	0.09495
ACCOSTED	8	3	0	1.5098	2200	7	0.047474	0.10827	2	0	0.17605	1	0	0.21012	1	0	0.48623				2	0	0.1734
ACCOSTING	9	1	0	1	2600	7	0.079392	0.13603															
ACCOSTS	7	3	0	0.52518	1800	7	0.047474	0.17872															
ACCOUNT	7	1	0	0.52518	1800	7	0.079392	0.17872															
ACCOUTER	8	2	0	1.1623	2200	7	0.059418	0.12577										1	0	0.17846			
ACCOUTERS	9	1	0	0.71237	2600	7	0.079392	0.15904										1	0	0.17846			
ACCOUTRE	8	1	0	0.44992	2200	7	0.079392	0.18807															
ACCOY	5	4	0	3.384	800	5	0.0937	0.093058										2	0	0.14967			
ACCOYS	6	1	0	1	1400	6	0.12341	0.14594															
ACCREDIT	8	1	0	0.71237	2200	7	0.079392	0.15904															
ACCRETE	7	2	0	1.2659	1800	7	0.059418	0.11998	1	0	0.20198	1	0	0.21238							1	0	0.1989
ACCRETES	8	2	0	1.2659	2200	7	0.059418	0.11998	1	0	0.20198	1	0	0.21238							1	0	0.1989
ACCRETING	9	2	0	1.2943	2600	7	0.059418	0.11849	1	0	0.22522				1	0	0.38678	1	0	0.17709	1	0	0.22175
ACCREW	6	2	0	1.1508	1400	6	0.094188	0.13595										1	0	0.21553			
ACCREWS	7	2	0	0.68738	1800	7	0.059418	0.16142										1	0	0.21458			
ACCRUAL	7	1	0	0	1800	7	0.079392	0.27371										1	0	0.32857			
ACCRUE	6	3	0	1.7714	1400	6	0.076154	0.10609	1	0	0.17397	1	0	0.18856				1	0	0.25573	1	0	0.17287
ACCRUES	7	2	0	1.0815	1800	7	0.059418	0.13068	1	0	0.19012	1	0	0.20058							1	0	0.18724
ACCURSE	7	1	0	0.67488	1800	7	0.079392	0.16263										1	0	0.18286			
ACCURST	7	2	0	0.91121	1800	7	0.059418	0.14239	1	0	0.29049	1	0	0.29801				1	0	0.18286	1	0	0.28586
ACCUSAL	7	1	0	0.44992	1800	7	0.079392	0.18807										1	0	0.21458			
ACCUSATION	10	1	0	0.10686	3000	7	0.079392	0.247										1	0	0.29176			
ACCUSE	6	3	1	1.7715	1400	6	0.26762	0.46005	2	1	0.57392	2	1	0.5732				1	0	0.21553	2	1	0.57374
ACCUSER	7	2	1	0.61061	1800	7	0.31101	0.7947	2	1	0.87482	2	1	0.84466							2	1	0.8703
ACE	3	881	427	652.11	100	3	0.48402	0.65421	232	116	0.64244	165	79	0.61963	67	37	0.68679	208	85	0.58602	242	118	0.62325
ACED	4	276	53	193.29	400	4	0.19298	0.27512	72	16	0.29634	57	12	0.28388	15	4	0.34893	61	7	0.18354	76	16	0.2806
ACEDIA	6	24	0	15.695	1400	6	0.015168	0.017894	5	0	0.087021	4	0	0.11549	1	0	0.24309	5	0	0.091364	5	0	0.086378
ACEDIAS	7	11	0	3.2018	1800	7	0.018202	0.064546	2	0	0.23771	2	0	0.24746				1	0	0.27683	2	0	0.23403
ACENTRIC	8	2	0	0.24033	2200	7	0.059418	0.22016	1	0	0.36554	1	0	0.36742							1	0	0.35951
ACENTRICS	9	1	0	0.24033	2600	7	0.079392	0.22016															
ACER	4	495	216	340.55	400	4	0.435	0.63287	134	65	0.66073	93	48	0.71334	41	17	0.53343	124	44	0.54903	137	65	0.64587
ACERATE	7	28	0	11.817	1800	7	0.0078789	0.021119	4	0	0.18222	3	0	0.22145	1	0	0.47682	8	0	0.048253	4	0	0.17947
ACERATED	8	5	0	3.3039	2200	7	0.033861	0.063011										1	0	0.17942			
ACERB	5	35	0	25.302	800	5	0.016919	0.016598	9	0	0.056814	7	0	0.075463	2	0	0.16332	5	0	0.10267	10	0	0.0507
ACERBER	7	3	0	1.8441	1800	7	0.047474	0.095488										1	0	0.16352			
ACERBEST	8	1	0	0.85485	2200	7	0.079392	0.14675										1	0	0.16352			
ACERBIC	7	3	0	1.5481	1800	7	0.047474	0.10663															
ACEROLA	7	8	0	3.2093	1800	7	0.023677	0.06443	3	0	0.11691	2	0	0.15645	1	0	0.38514	1	0	0.32857	3	0	0.1152
ACEROLAS	8	4	0	1.0309	2200	7	0.039528	0.13395	2	0	0.17976	1	0	0.26958	1	0	0.38514	1	0	0.32857	2	0	0.17705
ACEROSE	7	17	0	7.5058	1800	7	0.012447	0.031839	3	0	0.17738	3	0	0.18782				6	0	0.080215	3	0	0.17471
ACEROUS	7	8	0	2.5704	1800	7	0.023677	0.075999	2	0	0.20967	2	0	0.22				1	0	0.21836	2	0	0.20647
ACERS	5	243	109	176.32	800	5	0.446	0.61592	66	31	0.62065	45	24	0.69719	21	7	0.44105	71	23	0.46542	69	31	0.59235
ACES	4	489	201	347.76	400	4	0.40986	0.57689	125	56	0.58736	86	37	0.57252	39	19	0.6023	133	45	0.49876	129	57	0.57699
ACESCENT	8	1	0	0.10426	2200	7	0.079392	0.24759	1	0	0.32814	1	0	0.33319							1	0	0.32282
ACETA	5	150	0	103.96	800	5	0.004188	0.0042032	29	0	0.020629	15	0	0.035305	14	0	0.051728	45	0	0.014555	32	0	0.018982
ACETAL	6	36	0	24.332	1400	6	0.010406	0.011806	9	0	0.044926	4	0	0.083123	5	0	0.10284	9	0	0.045216	10	0	0.04213
ACETALS	7	18	0	6.5006	1800	7	0.011823	0.036113	4	0	0.11456				4	0	0.20904	4	0	0.14958	5	0	0.11289
ACETAMID	8	2	0	0.43684	2200	7	0.059418	0.1898										2	0	0.21676			
ACETAMIDE	9	1	0	0.099401	2600	7	0.079392	0.24869										1	0	0.29406			
ACETATE	7	9	0	2.4668	1800	7	0.021519	0.078277	1	0	0.36554	1	0	0.36742				4	0	0.16202	1	0	0.35951
ACETATED	8	1	0	0.80456	2200	7	0.079392	0.15086															
ACETATES	8	6	0	1.8023	2200	7	0.029615	0.096921										3	0	0.20595			
ACETIC	6	21	0	11.75	1400	6	0.017127	0.023407	6	0	0.091284	5	0	0.11435	1	0	0.27755	3	0	0.10509	6	0	0.090615
ACETIN	6	80	0	44.64	1400	6	0.0048373	0.0065587	20	0	0.025602	14	0	0.039868	6	0	0.0877	17	0	0.032198	21	0	0.024811
ACETINS	7	31	0	8.8315	1800	7	0.0071621	0.027541	9	0	0.090342	6	0	0.14069	3	0	0.28765	7	0	0.13225	10	0	0.089044
ACETONE	7	19	0	4.8319	1800	7	0.01126	0.046468	2	0	0.26785	1	0	0.36742	1	0	0.44979	6	0	0.077932	2	0	0.26363
ACETONES	8	9	0	2.3318	2200	7	0.021519	0.08146	1	0	0.26785				1	0	0.44979	4	0	0.11081	1	0	0.26363
ACETONIC	8	3	0	0.92339	2200	7	0.047474	0.14149	1	0	0.2724	1	0	0.28085							1	0	0.2681
ACETOSE	7	19	0	7.3752	1800	7	0.01126	0.032337	3	0	0.117	2	0	0.14207	1	0	0.44979	4	0	0.1515	3	0	0.11529
ACETOUS	7	7	0	1.5137	1800	7	0.026315	0.1081										1	0	0.28499			
ACETUM	6	5	0	3.2973	1400	6	0.055067	0.06888	1	0	0.17072	1	0	0.18517							1	0	0.16963
ACETYL	6	9	0	4.5481	1400	6	0.03544	0.0535	1	0	0.24987				1	0	0.31991				1	0	0.24854
ACETYLENIC	10	1	0	0.19513	3000	7	0.079392	0.22857															
ACETYLIC	8	1	0	1	2200	7	0.079392	0.13603															
ACETYLS	7	4	0	2.409	1800	7	0.039528	0.079609															
ACH	3	486	156	354.41	100	3	0.32097	0.44015	143	45	0.42282	97	30	0.41997	46	15	0.42839	95	28	0.42682	148	47	0.42541
ACHAGE	6	6	0	4.63	1400	6	0.04837	0.052729	1	0	0.17322	1	0	0.18778				1	0	0.17033	2	0	0.14452
