word	len	pts	boards	subjectFound	peerFound	subjectOnly	peerOnly	rateSubjectElsewhere	ratePeerElsewhere	netPtsToPeer	netPtsPerGame
NOSHED	6	1400	4	0	1	0	1	0.1215	0.060872	1400	1.9178
BATING	6	1400	3	1	2	0	1	0.43266	0.28442	1400	1.9178
ROASTS	6	1400	3	0	1	0	1	0.33395	0.51215	1400	1.9178
LESTED	6	1400	14	2	3	1	2	0.22853	0.079052	1400	1.9178
LIBBER	6	1400	2	1	2	0	1	0.37104	0.26088	1400	1.9178
RETAPE	6	1400	12	4	5	4	5	0.17227	0.24783	1400	1.9178
FANGLE	6	1400	4	1	2	1	2	0.12217	0.32174	1400	1.9178
LICHEN	6	1400	2	0	1	0	1	0.23966	0.14875	1400	1.9178
LICHES	6	1400	2	0	1	0	1	0.3972	0.40097	1400	1.9178
FELLAS	6	1400	2	0	1	0	1	0.16132	0.20291	1400	1.9178
AUNTER	6	1400	4	0	1	0	1	0.13061	0.37783	1400	1.9178
ROISTS	6	1400	5	0	1	0	1	0.12851	0.35666	1400	1.9178
ARCING	6	1400	7	1	2	1	2	0.11595	0.10467	1400	1.9178
TUBERS	6	1400	2	1	2	0	1	0.12907	0.59305	1400	1.9178
NOSING	6	1400	8	2	3	2	3	0.24922	0.20595	1400	1.9178
FENNEL	6	1400	1	0	1	0	1	0.071039	0.10327	1400	1.9178
BERETS	6	1400	7	0	1	0	1	0.16972	0.039252	1400	1.9178
NICHER	6	1400	4	0	1	0	1	0.14912	0.1087	1400	1.9178
FLUTES	6	1400	5	0	1	0	1	0.23552	0.37267	1400	1.9178
FLUTER	6	1400	4	0	1	0	1	0.2319	0.42029	1400	1.9178
TWINES	6	1400	2	0	1	0	1	0.20837	0.49586	1400	1.9178
TUFFES	6	1400	1	0	1	0	1	0.42822	0.28262	1400	1.9178
BASTES	6	1400	4	2	3	1	2	0.50345	0.5541	1400	1.9178
FADING	6	1400	2	0	1	0	1	0.2319	0.18262	1400	1.9178
NINERS	6	1400	14	4	5	2	3	0.3095	0.3259	1400	1.9178
LOOKIE	6	1400	1	0	1	0	1	0.3388	0.13769	1400	1.9178
METERS	6	1400	4	0	1	0	1	0.30317	0.3955	1400	1.9178
RESEAL	6	1400	11	4	5	3	4	0.24467	0.25387	1400	1.9178
AWNERS	6	1400	1	0	1	0	1	0.13854	0.26987	1400	1.9178
LASTER	6	1400	32	19	20	6	7	0.59551	0.60493	1400	1.9178
NOBLER	6	1400	1	0	1	0	1	0.071266	0.091308	1400	1.9178
VAULTS	6	1400	1	0	1	0	1	0.17104	0.20291	1400	1.9178
FEARES	6	1400	5	1	2	0	1	0.45078	0.64058	1400	1.9178
FEASES	6	1400	3	0	1	0	1	0.26395	0.48914	1400	1.9178
LEVERS	6	1400	1	0	1	0	1	0.38552	0.73157	1400	1.9178
ROOFER	6	1400	1	0	1	0	1	0.27104	0.068847	1400	1.9178
ABORDS	6	1400	4	1	2	0	1	0.20335	0.26812	1400	1.9178
TRISTE	6	1400	21	0	1	0	1	0.013829	0.0051315	1400	1.9178
ROOFED	6	1400	2	0	1	0	1	0.20849	0.16602	1400	1.9178
EVENTS	6	1400	2	0	1	0	1	0.12368	0.39131	1400	1.9178
LASHED	6	1400	8	1	2	0	1	0.3663	0.53084	1400	1.9178
FADERS	6	1400	3	0	1	0	1	0.49196	0.36087	1400	1.9178
BANGER	6	1400	3	1	2	0	1	0.45355	0.42664	1400	1.9178
NOSHES	6	1400	4	1	2	0	1	0.20208	0.4058	1400	1.9178
TWITES	6	1400	1	0	1	0	1	0.019733	0.24457	1400	1.9178
NOULDE	6	1400	4	0	1	0	1	0.03552	0.16625	1400	1.9178
LAUNDS	6	1400	4	0	1	0	1	0.054646	0.20187	1400	1.9178
FLANGE	6	1400	2	0	1	0	1	0.050742	0.45109	1400	1.9178
TURNED	6	1400	3	0	1	0	1	0.21686	0.23539	1400	1.9178
BIRDIE	6	1400	3	0	1	0	1	0.15058	0.18262	1400	1.9178
FITTED	6	1400	2	0	1	0	1	0.43552	0.38841	1400	1.9178
FISTED	6	1400	6	1	2	1	2	0.30647	0.29565	1400	1.9178
REMARK	6	1400	1	0	1	0	1	0.19004	0.14047	1400	1.9178
LOGONS	6	1400	3	0	1	0	1	0.24736	0.075106	1400	1.9178
LORELS	6	1400	5	0	1	0	1	0.013404	0.022329	1400	1.9178
BIRDER	6	1400	6	0	1	0	1	0.08552	0.16636	1400	1.9178
ARISEN	6	1400	18	1	2	1	2	0.10897	0.088009	1400	1.9178
LOITER	6	1400	13	2	3	1	2	0.10738	0.33812	1400	1.9178
BIRSES	6	1400	2	0	1	0	1	0.030887	0.045898	1400	1.9178
RHONES	6	1400	4	0	1	0	1	0.052926	0.51424	1400	1.9178
BINNED	6	1400	1	0	1	0	1	0.42822	0.37124	1400	1.9178
TRADES	6	1400	12	4	5	3	4	0.29483	0.44666	1400	1.9178
TRADER	6	1400	10	2	3	2	3	0.21133	0.48343	1400	1.9178
FLARES	6	1400	4	0	1	0	1	0.1879	0.51652	1400	1.9178
BIRRED	6	1400	3	0	1	0	1	0.18069	0.14047	1400	1.9178
FITCHE	6	1400	1	0	1	0	1	0.14253	0.22827	1400	1.9178
VAILED	6	1400	1	0	1	0	1	0.21826	0.21937	1400	1.9178
LAIKER	6	1400	1	0	1	0	1	0.27104	0.31885	1400	1.9178
VAMPER	6	1400	2	0	1	0	1	0.10148	0.22827	1400	1.9178
ROUTER	6	1400	2	1	2	0	1	0.65662	0.48272	1400	1.9178
RAG	3	100	68	24	37	7	20	0.44071	0.5434	1300	1.7808
CAR	3	100	105	86	99	3	16	0.76682	0.86373	1300	1.7808
TON	3	100	136	84	97	14	27	0.63389	0.68215	1300	1.7808
ALE	3	100	183	38	51	22	35	0.1945	0.26695	1300	1.7808
AVE	3	100	30	12	25	2	15	0.38157	0.56204	1300	1.7808
LOGO	4	400	12	1	4	1	4	0.15957	0.26246	1200	1.6438
AMEN	4	400	29	6	9	3	6	0.21738	0.3115	1200	1.6438
HUCK	4	400	3	0	3	0	3	0.29784	0.5204	1200	1.6438
TYTE	4	400	9	0	3	0	3	0.015391	0.29832	1200	1.6438
NOPE	4	400	21	6	9	3	6	0.37344	0.31593	1200	1.6438
ROTA	4	400	93	14	17	11	14	0.15451	0.17243	1200	1.6438
NONE	4	400	28	9	12	3	6	0.3226	0.36932	1200	1.6438
TUTS	4	400	11	3	6	1	4	0.25601	0.27131	1200	1.6438
ORT	3	100	175	20	32	12	24	0.11884	0.15244	1200	1.6438
BOLT	4	400	8	1	4	0	3	0.35018	0.51648	1200	1.6438
SASH	4	400	17	2	5	1	4	0.27879	0.13944	1200	1.6438
HAND	4	400	18	10	13	3	6	0.47936	0.51629	1200	1.6438
HODS	4	400	24	6	9	3	6	0.26723	0.22601	1200	1.6438
AMIE	4	400	34	1	4	1	4	0.11551	0.023732	1200	1.6438
OWER	4	400	18	7	10	1	4	0.15769	0.48514	1200	1.6438
LYE	3	100	29	4	16	1	13	0.11846	0.33592	1200	1.6438
NEEP	4	400	20	0	3	0	3	0.041443	0.15429	1200	1.6438
SEEL	4	400	52	16	19	8	11	0.24557	0.38905	1200	1.6438
KITE	4	400	17	5	8	3	6	0.40693	0.56501	1200	1.6438
TIDE	4	400	67	28	31	15	18	0.43944	0.39904	1200	1.6438
GANT	4	400	21	10	13	4	7	0.42367	0.52019	1200	1.6438
AIAS	4	400	40	0	3	0	3	0.0036899	0.060095	1200	1.6438
GANS	4	400	21	8	11	5	8	0.35975	0.31746	1200	1.6438
RUBE	4	400	4	0	3	0	3	0.11556	0.52857	1200	1.6438
REBS	4	400	19	0	3	0	3	0.087694	0.12448	1200	1.6438
SOLA	4	400	54	8	11	5	8	0.28375	0.26751	1200	1.6438
HEFT	4	400	12	2	5	2	5	0.12402	0.15895	1200	1.6438
CITY	4	400	11	1	4	0	3	0.027121	0.10874	1200	1.6438
TICK	4	400	6	3	6	0	3	0.61571	0.74534	1200	1.6438
HAIL	4	400	28	14	17	2	5	0.38702	0.53341	1200	1.6438
RILL	4	400	19	12	15	1	4	0.5281	0.5538	1200	1.6438
GAST	4	400	19	8	11	1	4	0.45861	0.49923	1200	1.6438
DAMP	4	400	9	1	4	0	3	0.21638	0.38413	1200	1.6438
OWRE	4	400	17	0	3	0	3	0.063166	0.34405	1200	1.6438
YALE	4	400	19	0	3	0	3	0.060848	0.23016	1200	1.6438
DRAW	4	400	18	2	5	2	5	0.12936	0.30592	1200	1.6438
EONS	4	400	77	1	4	1	4	0.017513	0.088963	1200	1.6438
NEFS	4	400	14	0	3	0	3	0.014465	0.02452	1200	1.6438
COIL	4	400	13	7	10	0	3	0.39789	0.58741	1200	1.6438
LIFE	4	400	12	2	5	1	4	0.21137	0.41234	1200	1.6438
DRUM	4	400	8	0	3	0	3	0.039449	0.22571	1200	1.6438
DREW	4	400	11	0	3	0	3	0.050121	0.1522	1200	1.6438
TOOL	4	400	14	9	12	2	5	0.64367	0.62729	1200	1.6438
BITT	4	400	8	4	7	0	3	0.48907	0.54355	1200	1.6438
MALT	4	400	20	9	12	3	6	0.43349	0.39592	1200	1.6438
WEND	4	400	14	7	10	3	6	0.40858	0.43197	1200	1.6438
STY	3	100	53	0	12	0	12	0.13092	0.23181	1200	1.6438
BIGS	4	400	9	2	5	1	4	0.32852	0.52709	1200	1.6438
AIMS	4	400	30	8	11	3	6	0.39	0.32645	1200	1.6438
FITT	4	400	4	1	4	0	3	0.50971	0.64891	1200	1.6438
SICE	4	400	34	10	13	2	5	0.37418	0.26861	1200	1.6438
BORD	4	400	10	4	7	0	3	0.28595	0.56446	1200	1.6438
MILE	4	400	25	16	19	4	7	0.58588	0.64923	1200	1.6438
RAIS	4	400	103	39	42	18	21	0.42793	0.42332	1200	1.6438
KEEN	4	400	7	1	4	1	4	0.13393	0.28079	1200	1.6438
RETE	4	400	90	27	30	17	20	0.3144	0.26278	1200	1.6438
YARD	4	400	16	2	5	1	4	0.026196	0.091937	1200	1.6438
GENS	4	400	28	8	11	4	7	0.29514	0.30787	1200	1.6438
STAW	4	400	15	3	6	2	5	0.30694	0.27629	1200	1.6438
GRID	4	400	18	4	7	2	5	0.19336	0.35969	1200	1.6438
YORE	4	400	23	0	3	0	3	0.068227	0.049227	1200	1.6438
FORT	4	400	18	6	9	2	5	0.46214	0.50565	1200	1.6438
MAYS	4	400	4	0	3	0	3	0.4089	0.51603	1200	1.6438
WAIT	4	400	15	4	7	2	5	0.35167	0.47387	1200	1.6438
BIOS	4	400	11	0	3	0	3	0.11452	0.051634	1200	1.6438
SNAG	4	400	21	4	7	2	5	0.07102	0.24481	1200	1.6438
DELT	4	400	41	9	12	4	7	0.17008	0.24246	1200	1.6438
HURT	4	400	13	1	4	0	3	0.18372	0.099846	1200	1.6438
OPEN	4	400	24	1	4	1	4	0.018129	0.16732	1200	1.6438
MERL	4	400	22	0	3	0	3	0.038207	0.08685	1200	1.6438
NUTS	4	400	29	6	9	1	4	0.21328	0.27278	1200	1.6438
MINE	4	400	36	27	30	4	7	0.62892	0.7132	1200	1.6438
FLEE	4	400	5	1	4	0	3	0.26797	0.38173	1200	1.6438
SHAD	4	400	24	7	10	1	4	0.36473	0.43398	1200	1.6438
MARC	4	400	19	2	5	2	5	0.11443	0.25198	1200	1.6438
DOWT	4	400	8	0	3	0	3	0.063177	0.33214	1200	1.6438
ARCS	4	400	30	4	7	1	4	0.13645	0.1569	1200	1.6438
NEBS	4	400	10	0	3	0	3	0.053748	0.16206	1200	1.6438
SLAT	4	400	72	37	40	12	15	0.46671	0.57915	1200	1.6438
DEYS	4	400	8	0	3	0	3	0.079784	0.16005	1200	1.6438
RISP	4	400	28	0	3	0	3	0.043309	0.18565	1200	1.6438
ROIN	4	400	55	6	9	5	8	0.14203	0.16853	1200	1.6438
FIND	4	400	8	2	5	0	3	0.4756	0.48007	1200	1.6438
CLOU	4	400	6	1	4	0	3	0.095596	0.39813	1200	1.6438
BENS	4	400	16	2	5	1	4	0.41711	0.33304	1200	1.6438
MATT	4	400	21	15	18	1	4	0.65826	0.64656	1200	1.6438
DEI	3	100	157	8	20	4	16	0.086761	0.1018	1200	1.6438
CHAM	4	400	7	0	3	0	3	0.1885	0.38259	1200	1.6438
BRUT	4	400	4	1	4	0	3	0.19511	0.33809	1200	1.6438
OVER	4	400	18	7	10	3	6	0.38054	0.63012	1200	1.6438
CODE	4	400	27	17	20	3	6	0.55031	0.61991	1200	1.6438
MOSS	4	400	7	2	5	0	3	0.47966	0.41093	1200	1.6438
VERS	4	400	24	0	3	0	3	0.059323	0.066098	1200	1.6438
SALT	4	400	58	29	32	8	11	0.41485	0.54142	1200	1.6438
HAED	4	400	33	1	4	1	4	0.047679	0.061659	1200	1.6438
REGS	4	400	26	2	5	1	4	0.14948	0.29149	1200	1.6438
BORE	4	400	23	17	20	3	6	0.64507	0.73167	1200	1.6438
RUSE	4	400	37	12	15	4	7	0.31502	0.46304	1200	1.6438
NYES	4	400	21	2	5	0	3	0.095099	0.22738	1200	1.6438
LEIS	4	400	85	5	8	5	8	0.056076	0.10059	1200	1.6438
HYES	4	400	18	2	5	1	4	0.068283	0.27963	1200	1.6438
CAPE	4	400	17	11	14	2	5	0.6504	0.75391	1200	1.6438
GRAY	4	400	7	2	5	1	4	0.15212	0.34382	1200	1.6438
GACH	4	400	7	0	3	0	3	0.19015	0.35476	1200	1.6438
DOME	4	400	13	7	10	0	3	0.42254	0.57488	1200	1.6438
DOUR	4	400	12	4	7	0	3	0.44488	0.2737	1200	1.6438
SCOT	4	400	22	3	6	2	5	0.26993	0.18431	1200	1.6438
OLE	3	100	126	15	27	8	20	0.1067	0.20747	1200	1.6438
COOL	4	400	8	5	8	0	3	0.56009	0.58748	1200	1.6438
RYES	4	400	23	3	6	2	5	0.1162	0.28093	1200	1.6438
SOYA	4	400	17	0	3	0	3	0.011247	0.061224	1200	1.6438
TORO	4	400	31	3	6	1	4	0.17272	0.18352	1200	1.6438
MEET	4	400	19	7	10	3	6	0.24968	0.3221	1200	1.6438
ROOT	4	400	31	20	23	6	9	0.54056	0.63205	1200	1.6438
GIBS	4	400	6	0	3	0	3	0.11269	0.37143	1200	1.6438
POOT	4	400	23	13	16	5	8	0.48969	0.66947	1200	1.6438
DYER	4	400	10	1	4	0	3	0.069655	0.29402	1200	1.6438
CADI	4	400	22	5	8	2	5	0.1039	0.14199	1200	1.6438
ILLS	4	400	34	1	4	1	4	0.068237	0.13615	1200	1.6438
DYES	4	400	11	2	5	1	4	0.10535	0.44393	1200	1.6438
DOEN	4	400	41	0	3	0	3	0.024282	0.030252	1200	1.6438
WEAN	4	400	16	2	5	0	3	0.29776	0.28775	1200	1.6438
DECO	4	400	22	1	4	1	4	0.090507	0.11979	1200	1.6438
GIDS	4	400	14	3	6	1	4	0.20524	0.26236	1200	1.6438
GASH	4	400	11	3	6	0	3	0.22655	0.36859	1200	1.6438
EYES	4	400	7	0	3	0	3	0.24389	0.28381	1200	1.6438
RONT	4	400	68	21	24	10	13	0.29748	0.39119	1200	1.6438
LODE	4	400	43	22	25	8	11	0.42905	0.52398	1200	1.6438
ETHS	4	400	54	6	9	5	8	0.14643	0.19029	1200	1.6438
EVEN	4	400	7	0	3	0	3	0.16462	0.42396	1200	1.6438
WEAL	4	400	13	3	6	2	5	0.43188	0.46061	1200	1.6438
CRAM	4	400	19	5	8	2	5	0.25497	0.40476	1200	1.6438
LAWN	4	400	11	3	6	1	4	0.35658	0.31428	1200	1.6438
ROOP	4	400	15	6	9	2	5	0.39024	0.40659	1200	1.6438
DOHS	4	400	23	0	3	0	3	0.093969	0.10115	1200	1.6438
SPAN	4	400	16	5	8	2	5	0.41597	0.4607	1200	1.6438
OCHE	4	400	12	1	4	1	4	0.034804	0.31626	1200	1.6438
YELL	4	400	14	0	3	0	3	0.083374	0.18571	1200	1.6438
DUET	4	400	17	3	6	1	4	0.14612	0.2437	1200	1.6438
ROUT	4	400	25	16	19	3	6	0.58398	0.65427	1200	1.6438
DOLL	4	400	10	5	8	0	3	0.58938	0.60381	1200	1.6438
SHOW	4	400	9	2	5	0	3	0.26082	0.52927	1200	1.6438
MITE	4	400	40	27	30	3	6	0.60337	0.73632	1200	1.6438
TIME	4	400	37	18	21	9	12	0.59195	0.63791	1200	1.6438
CONE	4	400	34	20	23	5	8	0.59042	0.71974	1200	1.6438
BRAY	4	400	6	1	4	0	3	0.23862	0.42571	1200	1.6438
MOLT	4	400	7	3	6	0	3	0.24275	0.49351	1200	1.6438
HORS	4	400	41	18	21	7	10	0.37288	0.46534	1200	1.6438
MUSE	4	400	16	2	5	0	3	0.3565	0.46534	1200	1.6438
PINT	4	400	22	9	12	2	5	0.53182	0.49003	1200	1.6438
ARID	4	400	60	0	3	0	3	0.075958	0.061894	1200	1.6438
SPAG	4	400	9	2	5	0	3	0.1756	0.19048	1200	1.6438
EMES	4	400	14	0	3	0	3	0.022114	0.085848	1200	1.6438
BLOT	4	400	8	1	4	0	3	0.19422	0.21607	1200	1.6438
SADS	4	400	14	1	4	1	4	0.24224	0.20264	1200	1.6438
HEND	4	400	23	9	12	4	7	0.37337	0.5761	1200	1.6438
SAUL	4	400	19	1	4	1	4	0.15472	0.15835	1200	1.6438
WELT	4	400	9	0	3	0	3	0.20311	0.36489	1200	1.6438
SOUP	4	400	11	1	4	0	3	0.22495	0.38336	1200	1.6438
SLIM	4	400	24	1	4	1	4	0.19725	0.31379	1200	1.6438
ELSE	4	400	42	0	3	0	3	0.025538	0.038254	1200	1.6438
SWEE	4	400	10	3	6	1	4	0.51876	0.60357	1200	1.6438
RAGS	4	400	23	6	9	3	6	0.37185	0.38564	1200	1.6438
BAST	4	400	22	15	18	3	6	0.64099	0.67876	1200	1.6438
HERD	4	400	38	4	7	2	5	0.13715	0.2263	1200	1.6438
TORA	4	400	83	16	19	10	13	0.263	0.19078	1200	1.6438
RINE	4	400	93	53	56	11	14	0.50352	0.59758	1200	1.6438
LIMP	4	400	7	0	3	0	3	0.20242	0.47235	1200	1.6438
AKES	4	400	11	1	4	0	3	0.19562	0.33288	1200	1.6438
SUNI	4	400	18	1	4	0	3	0.0586	0.090158	1200	1.6438
HAIN	4	400	35	9	12	6	9	0.29548	0.29072	1200	1.6438
TRAY	4	400	16	0	3	0	3	0.17826	0.33492	1200	1.6438
LOTH	4	400	22	6	9	2	5	0.21813	0.23498	1200	1.6438
AGEE	4	400	13	0	3	0	3	0.026729	0.076719	1200	1.6438
SHIT	4	400	37	21	24	6	9	0.33128	0.48618	1200	1.6438
REAK	4	400	12	2	5	1	4	0.23925	0.33294	1200	1.6438
HATE	4	400	58	40	43	8	11	0.58698	0.68441	1200	1.6438
WOOD	4	400	6	1	4	0	3	0.47285	0.4935	1200	1.6438
BANS	4	400	11	3	6	1	4	0.443	0.50557	1200	1.6438
VICE	4	400	7	1	4	0	3	0.28874	0.35714	1200	1.6438
ELTS	4	400	69	7	10	4	7	0.088721	0.10364	1200	1.6438
ROVE	4	400	9	4	7	1	4	0.51336	0.60797	1200	1.6438
TIRR	4	400	25	3	6	2	5	0.1055	0.10612	1200	1.6438
LOYS	4	400	9	1	4	0	3	0.33535	0.38747	1200	1.6438
CINE	4	400	40	11	14	6	9	0.35979	0.34549	1200	1.6438
MORS	4	400	17	11	14	1	4	0.5403	0.44473	1200	1.6438
SILO	4	400	59	2	5	2	5	0.030917	0.040014	1200	1.6438
COLT	4	400	12	6	9	0	3	0.3255	0.59524	1200	1.6438
EYRE	4	400	11	0	3	0	3	0.0074981	0.13106	1200	1.6438
GASP	4	400	4	0	3	0	3	0.15494	0.23949	1200	1.6438
WATT	4	400	9	3	6	0	3	0.67606	0.67168	1200	1.6438
WATS	4	400	15	3	6	0	3	0.42665	0.36421	1200	1.6438
SOGS	4	400	11	1	4	1	4	0.20242	0.24263	1200	1.6438
TERM	4	400	47	2	5	1	4	0.073627	0.069669	1200	1.6438
MUNG	4	400	3	0	3	0	3	0.3992	0.3956	1200	1.6438
COPE	4	400	15	11	14	1	4	0.59308	0.74478	1200	1.6438
RID	3	100	116	49	61	17	29	0.40454	0.51719	1200	1.6438
TUSH	4	400	13	2	5	0	3	0.29142	0.28811	1200	1.6438
CIRE	4	400	50	21	24	8	11	0.31611	0.35101	1200	1.6438
MOTT	4	400	6	2	5	0	3	0.64924	0.60585	1200	1.6438
TAT	3	100	86	59	70	9	20	0.72548	0.8148	1100	1.5068
ORS	3	100	169	14	25	11	22	0.05531	0.10588	1100	1.5068
RIT	3	100	173	97	108	25	36	0.51843	0.55218	1100	1.5068
ERS	3	100	299	8	19	6	17	0.023677	0.048112	1100	1.5068
TYE	3	100	35	4	15	0	11	0.13394	0.49011	1100	1.5068
CON	3	100	64	44	55	3	14	0.63702	0.70686	1100	1.5068
NID	3	100	118	28	39	13	24	0.24022	0.35453	1100	1.5068
COR	3	100	68	46	57	4	15	0.66292	0.74768	1100	1.5068
TEE	3	100	119	79	89	18	28	0.6273	0.70122	1000	1.3699
SKI	3	100	21	4	14	0	10	0.34316	0.62755	1000	1.3699
GAT	3	100	59	36	46	4	14	0.61265	0.63336	1000	1.3699
ORD	3	100	102	5	15	4	14	0.09273	0.10498	1000	1.3699
TAI	3	100	198	116	126	32	42	0.58648	0.55153	1000	1.3699
TAM	3	100	93	41	51	12	22	0.46842	0.52193	1000	1.3699
OLD	3	100	56	10	19	5	14	0.19562	0.31444	900	1.2329
SEW	3	100	49	8	17	6	15	0.19286	0.28895	900	1.2329
TAG	3	100	59	22	31	7	16	0.35444	0.38758	900	1.2329
HAM	3	100	43	14	23	5	14	0.45309	0.49012	900	1.2329
SAT	3	100	232	113	122	44	53	0.51436	0.46071	900	1.2329
TES	3	100	338	91	100	41	50	0.23185	0.27663	900	1.2329
CUR	3	100	27	11	20	0	9	0.51096	0.72083	900	1.2329
GUN	3	100	20	2	11	1	10	0.40795	0.49135	900	1.2329
CAM	3	100	35	11	20	2	11	0.47848	0.58065	900	1.2329
INN	3	100	60	2	11	2	11	0.043268	0.18645	900	1.2329
DOL	3	100	69	29	38	8	17	0.47103	0.51964	900	1.2329
TOR	3	100	172	111	120	26	35	0.58457	0.66419	900	1.2329
SAL	3	100	151	84	93	18	27	0.55115	0.59058	900	1.2329
SON	3	100	137	70	79	28	37	0.50902	0.48851	900	1.2329
USE	3	100	95	7	16	3	12	0.09442	0.17598	900	1.2329
ARD	3	100	119	10	19	10	19	0.10256	0.12238	900	1.2329
GOLD	4	400	9	0	2	0	2	0.11754	0.18701	800	1.0959
GELD	4	400	9	1	3	0	2	0.07427	0.097478	800	1.0959
WIST	4	400	9	3	5	0	2	0.42872	0.38629	800	1.0959
RUMPS	5	800	2	1	2	0	1	0.26153	0.67244	800	1.0959
SHREW	5	800	1	0	1	0	1	0.064953	0.23299	800	1.0959
CIDER	5	800	16	7	8	3	4	0.39441	0.46094	800	1.0959
DODGY	5	800	2	0	1	0	1	0.15381	0.21732	800	1.0959
HIVER	5	800	4	1	2	0	1	0.49816	0.4618	800	1.0959
SCRAE	5	800	16	0	1	0	1	0.01923	0.023088	800	1.0959
EVENS	5	800	3	0	1	0	1	0.23626	0.38989	800	1.0959
HOOD	4	400	9	4	6	1	3	0.28598	0.23391	800	1.0959
PIONS	5	800	8	0	1	0	1	0.10336	0.22455	800	1.0959
RUMS	4	400	8	1	3	1	3	0.30189	0.30528	800	1.0959
ZETAS	5	800	4	0	1	0	1	0.06592	0.13041	800	1.0959
COOST	5	800	6	0	1	0	1	0.20156	0.098171	800	1.0959
HIVES	5	800	4	1	2	0	1	0.54807	0.39656	800	1.0959
HOODS	5	800	7	4	5	1	2	0.30267	0.12384	800	1.0959
BERES	5	800	11	4	5	1	2	0.35476	0.42806	800	1.0959
DRAIL	5	800	17	3	4	3	4	0.019229	0.24399	800	1.0959
CADS	4	400	17	6	8	2	4	0.39663	0.28775	800	1.0959
CADRE	5	800	10	0	1	0	1	0.0068872	0.027559	800	1.0959
SHOWY	5	800	2	0	1	0	1	0.13735	0.15523	800	1.0959
SCOW	4	400	2	0	2	0	2	0.1702	0.30714	800	1.0959
EVENT	5	800	3	0	1	0	1	0.089156	0.48575	800	1.0959
ERSES	5	800	29	0	1	0	1	0.016227	0.022214	800	1.0959
FADES	5	800	8	2	3	1	2	0.44904	0.39049	800	1.0959
BERET	5	800	10	0	1	0	1	0.12063	0.10079	800	1.0959
PIPAL	5	800	3	0	1	0	1	0.064096	0.067914	800	1.0959
COOMS	5	800	4	1	2	0	1	0.52884	0.4327	800	1.0959
RESTY	5	800	22	0	1	0	1	0.066608	0.031927	800	1.0959
PION	4	400	16	0	2	0	2	0.098748	0.16299	800	1.0959
REAVE	5	800	9	5	6	2	3	0.1863	0.5671	800	1.0959
BANG	4	400	8	5	7	0	2	0.50197	0.61224	800	1.0959
SCOWL	5	800	1	0	1	0	1	0.22484	0.27244	800	1.0959
PIPA	4	400	7	0	2	0	2	0.093995	0.037813	800	1.0959
ITAS	4	400	106	0	2	0	2	0.002611	0.0082046	800	1.0959
GLUTE	5	800	4	0	1	0	1	0.15384	0.096457	800	1.0959
STEME	5	800	8	1	2	0	1	0.14225	0.3065	800	1.0959
SCRAM	5	800	7	0	1	0	1	0.094014	0.18339	800	1.0959
HONEY	5	800	6	0	1	0	1	0.048072	0.096457	800	1.0959
LOGON	5	800	4	0	1	0	1	0.13076	0.20433	800	1.0959
THEES	5	800	14	2	3	1	2	0.13516	0.22756	800	1.0959
FEER	4	400	12	4	6	2	4	0.41287	0.56174	800	1.0959
AVEL	4	400	11	1	3	0	2	0.077043	0.089946	800	1.0959
OYES	4	400	17	0	2	0	2	0.058784	0.063909	800	1.0959
HONG	4	400	7	3	5	2	4	0.40141	0.35651	800	1.0959
HOAR	4	400	26	6	8	3	5	0.2491	0.30568	800	1.0959
STALK	5	800	4	1	2	1	2	0.12623	0.40247	800	1.0959
SIGHT	5	800	6	2	3	1	2	0.24383	0.21014	800	1.0959
GRIST	5	800	20	0	1	0	1	0.031893	0.064424	800	1.0959
CORAL	5	800	8	1	2	1	2	0.19263	0.099853	800	1.0959
RUTH	4	400	11	0	2	0	2	0.11722	0.10872	800	1.0959
LASE	4	400	79	46	48	14	16	0.53735	0.52766	800	1.0959
FERAL	5	800	6	0	1	0	1	0.047795	0.015748	800	1.0959
ZEAL	4	400	3	0	2	0	2	0.28171	0.39455	800	1.0959
STAKE	5	800	2	1	2	0	1	0.66035	0.79172	800	1.0959
VALES	5	800	6	2	3	2	3	0.44739	0.43307	800	1.0959
CANS	4	400	34	9	11	4	6	0.39945	0.31429	800	1.0959
CAFES	5	800	2	0	1	0	1	0.33916	0.28396	800	1.0959
PIPAS	5	800	3	0	1	0	1	0.13527	0.049392	800	1.0959
FERE	4	400	15	5	7	4	6	0.30433	0.54163	800	1.0959
DOCKS	5	800	1	0	1	0	1	0.63735	0.23185	800	1.0959
MOOCH	5	800	2	0	1	0	1	0.096144	0.17389	800	1.0959
COPER	5	800	9	6	7	1	2	0.48461	0.68012	800	1.0959
TRIFF	5	800	1	0	1	0	1	0.23442	0.17389	800	1.0959
STEP	4	400	51	3	5	1	3	0.07861	0.088881	800	1.0959
RODS	4	400	39	13	15	9	11	0.30215	0.25607	800	1.0959
PAALS	5	800	3	0	1	0	1	0.02884	0.069554	800	1.0959
ZEALS	5	800	2	0	1	0	1	0.28958	0.34055	800	1.0959
TRIG	4	400	19	0	2	0	2	0.11679	0.15087	800	1.0959
REATA	5	800	40	0	1	0	1	0.0078572	0.0031773	800	1.0959
MUNGS	5	800	1	0	1	0	1	0.49449	0.42389	800	1.0959
LIGNE	5	800	9	0	1	0	1	0.032965	0.052439	800	1.0959
TEPA	4	400	49	0	2	0	2	0.021903	0.034303	800	1.0959
